country,year,code,value_world,value_bw
Italy,2000,ITA,67.222,32.5
Italy,2000,ITA,67.222,41.1
Italy,2000,ITA,67.222,8.6
Italy,2000,ITA,32609.6674684471,32.5
Italy,2000,ITA,32609.6674684471,41.1
Italy,2000,ITA,32609.6674684471,8.6
Italy,2001,ITA,7.7376852,33.9
Italy,2001,ITA,7.7376852,42.4
Italy,2001,ITA,7.7376852,8.5
Italy,2001,ITA,,33.9
Italy,2001,ITA,,42.4
Italy,2001,ITA,,8.5
Italy,2001,ITA,67.282,33.9
Italy,2001,ITA,67.282,42.4
Italy,2001,ITA,67.282,8.5
Italy,2001,ITA,33245.2803732961,33.9
Italy,2001,ITA,33245.2803732961,42.4
Italy,2001,ITA,33245.2803732961,8.5
Italy,2002,ITA,7.86693573,33.5
Italy,2002,ITA,7.86693573,42.0
Italy,2002,ITA,7.86693573,8.5
Italy,2002,ITA,,33.5
Italy,2002,ITA,,42.0
Italy,2002,ITA,,8.5
Italy,2002,ITA,67.382,33.5
Italy,2002,ITA,67.382,42.0
Italy,2002,ITA,67.382,8.5
Italy,2002,ITA,33285.4148556776,33.5
Italy,2002,ITA,33285.4148556776,42.0
Italy,2002,ITA,33285.4148556776,8.5
Italy,2003,ITA,7.83297729,33.6
Italy,2003,ITA,7.83297729,42.6
Italy,2003,ITA,7.83297729,9.0
Italy,2003,ITA,,33.6
Italy,2003,ITA,,42.6
Italy,2003,ITA,,9.0
Italy,2003,ITA,67.501,33.6
Italy,2003,ITA,67.501,42.6
Italy,2003,ITA,67.501,9.0
Italy,2003,ITA,33159.8415780158,33.6
Italy,2003,ITA,33159.8415780158,42.6
Italy,2003,ITA,33159.8415780158,9.0
Italy,2005,ITA,8.33931828,34.7
Italy,2005,ITA,8.33931828,44.6
Italy,2005,ITA,8.33931828,9.9
Italy,2005,ITA,,34.7
Italy,2005,ITA,,44.6
Italy,2005,ITA,,9.9
Italy,2005,ITA,67.738,34.7
Italy,2005,ITA,67.738,44.6
Italy,2005,ITA,67.738,9.9
Italy,2005,ITA,33521.3202180455,34.7
Italy,2005,ITA,33521.3202180455,44.6
Italy,2005,ITA,33521.3202180455,9.9
Italy,2006,ITA,8.43673038,35.0
Italy,2006,ITA,8.43673038,45.1
Italy,2006,ITA,8.43673038,10.2
Italy,2006,ITA,,35.0
Italy,2006,ITA,,45.1
Italy,2006,ITA,,10.2
Italy,2006,ITA,67.856,35.0
Italy,2006,ITA,67.856,45.1
Italy,2006,ITA,67.856,10.2
Italy,2006,ITA,34022.1190389231,35.0
Italy,2006,ITA,34022.1190389231,45.1
Italy,2006,ITA,34022.1190389231,10.2
Italy,2007,ITA,8.13616276,35.6
Italy,2007,ITA,8.13616276,45.5
Italy,2007,ITA,8.13616276,9.9
Italy,2007,ITA,,35.6
Italy,2007,ITA,,45.5
Italy,2007,ITA,,9.9
Italy,2007,ITA,67.974,35.6
Italy,2007,ITA,67.974,45.5
Italy,2007,ITA,67.974,9.9
Italy,2007,ITA,34345.7598862545,35.6
Italy,2007,ITA,34345.7598862545,45.5
Italy,2007,ITA,34345.7598862545,9.9
Italy,2008,ITA,8.53282356,35.6
Italy,2008,ITA,8.53282356,45.5
Italy,2008,ITA,8.53282356,9.9
Italy,2008,ITA,,35.6
Italy,2008,ITA,,45.5
Italy,2008,ITA,,9.9
Italy,2008,ITA,68.092,35.6
Italy,2008,ITA,68.092,45.5
Italy,2008,ITA,68.092,9.9
Italy,2008,ITA,33769.8973537384,35.6
Italy,2008,ITA,33769.8973537384,45.5
Italy,2008,ITA,33769.8973537384,9.9
Italy,2009,ITA,8.95162296,36.1
Italy,2009,ITA,8.95162296,46.3
Italy,2009,ITA,8.95162296,10.3
Italy,2009,ITA,,36.1
Italy,2009,ITA,,46.3
Italy,2009,ITA,,10.3
Italy,2009,ITA,68.209,36.1
Italy,2009,ITA,68.209,46.3
Italy,2009,ITA,68.209,10.3
Italy,2009,ITA,31832.9860141479,36.1
Italy,2009,ITA,31832.9860141479,46.3
Italy,2009,ITA,31832.9860141479,10.3
Italy,2010,ITA,8.91602039,35.6
Italy,2010,ITA,8.91602039,46.0
Italy,2010,ITA,8.91602039,10.3
Italy,2010,ITA,,35.6
Italy,2010,ITA,,46.0
Italy,2010,ITA,,10.3
Italy,2010,ITA,68.327,35.6
Italy,2010,ITA,68.327,46.0
Italy,2010,ITA,68.327,10.3
Italy,2010,ITA,32220.4860698495,35.6
Italy,2010,ITA,32220.4860698495,46.0
Italy,2010,ITA,32220.4860698495,10.3
Italy,2011,ITA,8.77407074,35.8
Italy,2011,ITA,8.77407074,45.8
Italy,2011,ITA,8.77407074,10.0
Italy,2011,ITA,5.1,35.8
Italy,2011,ITA,5.1,45.8
Italy,2011,ITA,5.1,10.0
Italy,2011,ITA,68.444,35.8
Italy,2011,ITA,68.444,45.8
Italy,2011,ITA,68.444,10.0
Italy,2011,ITA,32388.8180099136,35.8
Italy,2011,ITA,32388.8180099136,45.8
Italy,2011,ITA,32388.8180099136,10.0
Italy,2012,ITA,8.78352833,35.6
Italy,2012,ITA,8.78352833,46.0
Italy,2012,ITA,8.78352833,10.4
Italy,2012,ITA,,35.6
Italy,2012,ITA,,46.0
Italy,2012,ITA,,10.4
Italy,2012,ITA,68.684,35.6
Italy,2012,ITA,68.684,46.0
Italy,2012,ITA,68.684,10.4
Italy,2012,ITA,31292.1311312137,35.6
Italy,2012,ITA,31292.1311312137,46.0
Italy,2012,ITA,31292.1311312137,10.4
Italy,2013,ITA,8.77543831,35.5
Italy,2013,ITA,8.77543831,45.8
Italy,2013,ITA,8.77543831,10.3
Italy,2013,ITA,,35.5
Italy,2013,ITA,,45.8
Italy,2013,ITA,,10.3
Italy,2013,ITA,68.979,35.5
Italy,2013,ITA,68.979,45.8
Italy,2013,ITA,68.979,10.3
Italy,2013,ITA,30369.1293679326,35.5
Italy,2013,ITA,30369.1293679326,45.8
Italy,2013,ITA,30369.1293679326,10.3
Italy,2014,ITA,8.86791801,36.2
Italy,2014,ITA,8.86791801,46.4
Italy,2014,ITA,8.86791801,10.3
Italy,2014,ITA,,36.2
Italy,2014,ITA,,46.4
Italy,2014,ITA,,10.3
Italy,2014,ITA,69.272,36.2
Italy,2014,ITA,69.272,46.4
Italy,2014,ITA,69.272,10.3
Italy,2014,ITA,30091.3481539205,36.2
Italy,2014,ITA,30091.3481539205,46.4
Italy,2014,ITA,30091.3481539205,10.3
Italy,2015,ITA,8.85689163,35.3
Italy,2015,ITA,8.85689163,45.2
Italy,2015,ITA,8.85689163,9.8
Italy,2015,ITA,,35.3
Italy,2015,ITA,,45.2
Italy,2015,ITA,,9.8
Italy,2015,ITA,69.565,35.3
Italy,2015,ITA,69.565,45.2
Italy,2015,ITA,69.565,9.8
Italy,2015,ITA,30387.1293187854,35.3
Italy,2015,ITA,30387.1293187854,45.2
Italy,2015,ITA,30387.1293187854,9.8
Italy,2016,ITA,8.72533035,35.5
Italy,2016,ITA,8.72533035,45.9
Italy,2016,ITA,8.72533035,10.4
Italy,2016,ITA,,35.5
Italy,2016,ITA,,45.9
Italy,2016,ITA,,10.4
Italy,2016,ITA,69.855,35.5
Italy,2016,ITA,69.855,45.9
Italy,2016,ITA,69.855,10.4
Italy,2016,ITA,30815.0869082281,35.5
Italy,2016,ITA,30815.0869082281,45.9
Italy,2016,ITA,30815.0869082281,10.4
Italy,2017,ITA,8.67773914,35.4
Italy,2017,ITA,8.67773914,46.0
Italy,2017,ITA,8.67773914,10.6
Italy,2017,ITA,,35.4
Italy,2017,ITA,,46.0
Italy,2017,ITA,,10.6
Italy,2017,ITA,70.144,35.4
Italy,2017,ITA,70.144,46.0
Italy,2017,ITA,70.144,10.6
Italy,2017,ITA,31356.224035187,35.4
Italy,2017,ITA,31356.224035187,46.0
Italy,2017,ITA,31356.224035187,10.6
Italy,2018,ITA,8.68187714,35.4
Italy,2018,ITA,8.68187714,46.1
Italy,2018,ITA,8.68187714,10.7
Italy,2018,ITA,,35.4
Italy,2018,ITA,,46.1
Italy,2018,ITA,,10.7
Italy,2018,ITA,70.438,35.4
Italy,2018,ITA,70.438,46.1
Italy,2018,ITA,70.438,10.7
Italy,2018,ITA,31675.5758014951,35.4
Italy,2018,ITA,31675.5758014951,46.1
Italy,2018,ITA,31675.5758014951,10.7
Italy,2019,ITA,8.65633965,35.4
Italy,2019,ITA,8.65633965,46.4
Italy,2019,ITA,8.65633965,11.0
Italy,2019,ITA,,35.4
Italy,2019,ITA,,46.4
Italy,2019,ITA,,11.0
Italy,2019,ITA,70.736,35.4
Italy,2019,ITA,70.736,46.4
Italy,2019,ITA,70.736,11.0
Italy,2019,ITA,32180.4341021496,35.4
Italy,2019,ITA,32180.4341021496,46.4
Italy,2019,ITA,32180.4341021496,11.0
Italy,2020,ITA,9.62485981,36.1
Italy,2020,ITA,9.62485981,47.6
Italy,2020,ITA,9.62485981,11.5
Italy,2020,ITA,,36.1
Italy,2020,ITA,,47.6
Italy,2020,ITA,,11.5
Italy,2020,ITA,71.039,36.1
Italy,2020,ITA,71.039,47.6
Italy,2020,ITA,71.039,11.5
Italy,2020,ITA,29469.7989279182,36.1
Italy,2020,ITA,29469.7989279182,47.6
Italy,2020,ITA,29469.7989279182,11.5
Italy,2021,ITA,9.34389782,34.2
Italy,2021,ITA,9.34389782,46.2
Italy,2021,ITA,9.34389782,12.0
Italy,2021,ITA,6.4,34.2
Italy,2021,ITA,6.4,46.2
Italy,2021,ITA,6.4,12.0
Italy,2021,ITA,71.346,34.2
Italy,2021,ITA,71.346,46.2
Italy,2021,ITA,71.346,12.0
Italy,2021,ITA,32267.7090970216,34.2
Italy,2021,ITA,32267.7090970216,46.2
Italy,2021,ITA,32267.7090970216,12.0
Italy,2022,ITA,9.02753067,35.0
Italy,2022,ITA,9.02753067,46.3
Italy,2022,ITA,9.02753067,11.4
Italy,2022,ITA,,35.0
Italy,2022,ITA,,46.3
Italy,2022,ITA,,11.4
Italy,2022,ITA,71.657,35.0
Italy,2022,ITA,71.657,46.3
Italy,2022,ITA,71.657,11.4
Italy,2022,ITA,33840.3432155508,35.0
Italy,2022,ITA,33840.3432155508,46.3
Italy,2022,ITA,33840.3432155508,11.4
Japan,2000,JPN,7.03456163,20.9
Japan,2000,JPN,7.03456163,23.8
Japan,2000,JPN,7.03456163,2.9
Japan,2000,JPN,,20.9
Japan,2000,JPN,,23.8
Japan,2000,JPN,,2.9
Japan,2000,JPN,78.649,20.9
Japan,2000,JPN,78.649,23.8
Japan,2000,JPN,78.649,2.9
Japan,2000,JPN,31430.6311303282,20.9
Japan,2000,JPN,31430.6311303282,23.8
Japan,2000,JPN,31430.6311303282,2.9
Japan,2001,JPN,7.23947906,21.2
Japan,2001,JPN,7.23947906,24.4
Japan,2001,JPN,7.23947906,3.2
Japan,2001,JPN,,21.2
Japan,2001,JPN,,24.4
Japan,2001,JPN,,3.2
Japan,2001,JPN,79.99,21.2
Japan,2001,JPN,79.99,24.4
Japan,2001,JPN,79.99,3.2
Japan,2001,JPN,31476.052066579,21.2
Japan,2001,JPN,31476.052066579,24.4
Japan,2001,JPN,31476.052066579,3.2
Japan,2002,JPN,7.35235405,22.1
Japan,2002,JPN,7.35235405,25.7
Japan,2002,JPN,7.35235405,3.6
Japan,2002,JPN,,22.1
Japan,2002,JPN,,25.7
Japan,2002,JPN,,3.6
Japan,2002,JPN,81.647,22.1
Japan,2002,JPN,81.647,25.7
Japan,2002,JPN,81.647,3.6
Japan,2002,JPN,31416.1241772435,22.1
Japan,2002,JPN,31416.1241772435,25.7
Japan,2002,JPN,31416.1241772435,3.6
Japan,2003,JPN,7.48654842,21.5
Japan,2003,JPN,7.48654842,24.7
Japan,2003,JPN,7.48654842,3.2
Japan,2003,JPN,,21.5
Japan,2003,JPN,,24.7
Japan,2003,JPN,,3.2
Japan,2003,JPN,83.196,21.5
Japan,2003,JPN,83.196,24.7
Japan,2003,JPN,83.196,3.2
Japan,2003,JPN,31830.2175849262,21.5
Japan,2003,JPN,31830.2175849262,24.7
Japan,2003,JPN,31830.2175849262,3.2
Japan,2004,JPN,7.53518438,21.1
Japan,2004,JPN,7.53518438,24.0
Japan,2004,JPN,7.53518438,3.0
Japan,2004,JPN,,21.1
Japan,2004,JPN,,24.0
Japan,2004,JPN,,3.0
Japan,2004,JPN,84.64,21.1
Japan,2004,JPN,84.64,24.0
Japan,2004,JPN,84.64,3.0
Japan,2004,JPN,32515.1158024317,21.1
Japan,2004,JPN,32515.1158024317,24.0
Japan,2004,JPN,32515.1158024317,3.0
Japan,2005,JPN,7.65818596,21.0
Japan,2005,JPN,7.65818596,24.9
Japan,2005,JPN,7.65818596,3.9
Japan,2005,JPN,,21.0
Japan,2005,JPN,,24.9
Japan,2005,JPN,,3.9
Japan,2005,JPN,85.978,21.0
Japan,2005,JPN,85.978,24.9
Japan,2005,JPN,85.978,3.9
Japan,2005,JPN,33098.5474664872,21.0
Japan,2005,JPN,33098.5474664872,24.9
Japan,2005,JPN,33098.5474664872,3.9
Japan,2006,JPN,7.68688869,21.8
Japan,2006,JPN,7.68688869,25.1
Japan,2006,JPN,7.68688869,3.4
Japan,2006,JPN,,21.8
Japan,2006,JPN,,25.1
Japan,2006,JPN,,3.4
Japan,2006,JPN,87.118,21.8
Japan,2006,JPN,87.118,25.1
Japan,2006,JPN,87.118,3.4
Japan,2006,JPN,33531.5185630775,21.8
Japan,2006,JPN,33531.5185630775,25.1
Japan,2006,JPN,33531.5185630775,3.4
Japan,2007,JPN,7.77935696,21.5
Japan,2007,JPN,7.77935696,24.8
Japan,2007,JPN,7.77935696,3.3
Japan,2007,JPN,,21.5
Japan,2007,JPN,,24.8
Japan,2007,JPN,,3.3
Japan,2007,JPN,88.146,21.5
Japan,2007,JPN,88.146,24.8
Japan,2007,JPN,88.146,3.3
Japan,2007,JPN,33990.0360341685,21.5
Japan,2007,JPN,33990.0360341685,24.8
Japan,2007,JPN,33990.0360341685,3.3
Japan,2008,JPN,8.08909321,20.8
Japan,2008,JPN,8.08909321,24.2
Japan,2008,JPN,8.08909321,3.4
Japan,2008,JPN,,20.8
Japan,2008,JPN,,24.2
Japan,2008,JPN,,3.4
Japan,2008,JPN,89.103,20.8
Japan,2008,JPN,89.103,24.2
Japan,2008,JPN,89.103,3.4
Japan,2008,JPN,33557.6454041531,20.8
Japan,2008,JPN,33557.6454041531,24.2
Japan,2008,JPN,33557.6454041531,3.4
Japan,2009,JPN,8.9587822,21.2
Japan,2009,JPN,8.9587822,25.1
Japan,2009,JPN,8.9587822,3.9
Japan,2009,JPN,,21.2
Japan,2009,JPN,,25.1
Japan,2009,JPN,,3.9
Japan,2009,JPN,89.989,21.2
Japan,2009,JPN,89.989,25.1
Japan,2009,JPN,89.989,3.9
Japan,2009,JPN,31651.0837739853,21.2
Japan,2009,JPN,31651.0837739853,25.1
Japan,2009,JPN,31651.0837739853,3.9
Japan,2010,JPN,9.0630064,21.8
Japan,2010,JPN,9.0630064,25.3
Japan,2010,JPN,9.0630064,3.5
Japan,2010,JPN,,21.8
Japan,2010,JPN,,25.3
Japan,2010,JPN,,3.5
Japan,2010,JPN,90.812,21.8
Japan,2010,JPN,90.812,25.3
Japan,2010,JPN,90.812,3.5
Japan,2010,JPN,32942.2020783725,21.8
Japan,2010,JPN,32942.2020783725,25.3
Japan,2010,JPN,32942.2020783725,3.5
Japan,2011,JPN,10.48780155,21.4
Japan,2011,JPN,10.48780155,25.5
Japan,2011,JPN,10.48780155,4.1
Japan,2011,JPN,7.7,21.4
Japan,2011,JPN,7.7,25.5
Japan,2011,JPN,7.7,4.1
Japan,2011,JPN,91.069,21.4
Japan,2011,JPN,91.069,25.5
Japan,2011,JPN,91.069,4.1
Japan,2011,JPN,33011.13423011,21.4
Japan,2011,JPN,33011.13423011,25.5
Japan,2011,JPN,33011.13423011,4.1
Japan,2012,JPN,10.67169094,20.1
Japan,2012,JPN,10.67169094,23.7
Japan,2012,JPN,10.67169094,3.6
Japan,2012,JPN,,20.1
Japan,2012,JPN,,23.7
Japan,2012,JPN,,3.6
Japan,2012,JPN,91.148,20.1
Japan,2012,JPN,91.148,23.7
Japan,2012,JPN,91.148,3.6
Japan,2012,JPN,33518.444936892,20.1
Japan,2012,JPN,33518.444936892,23.7
Japan,2012,JPN,33518.444936892,3.6
Japan,2013,JPN,10.67438698,20.4
Japan,2013,JPN,10.67438698,24.1
Japan,2013,JPN,10.67438698,3.7
Japan,2013,JPN,,20.4
Japan,2013,JPN,,24.1
Japan,2013,JPN,,3.7
Japan,2013,JPN,91.226,20.4
Japan,2013,JPN,91.226,24.1
Japan,2013,JPN,91.226,3.7
Japan,2013,JPN,34239.8862473683,20.4
Japan,2013,JPN,34239.8862473683,24.1
Japan,2013,JPN,34239.8862473683,3.7
Japan,2014,JPN,10.7290144,20.8
Japan,2014,JPN,10.7290144,24.7
Japan,2014,JPN,10.7290144,3.9
Japan,2014,JPN,,20.8
Japan,2014,JPN,,24.7
Japan,2014,JPN,,3.9
Japan,2014,JPN,91.304,20.8
Japan,2014,JPN,91.304,24.7
Japan,2014,JPN,91.304,3.9
Japan,2014,JPN,34386.905855287,20.8
Japan,2014,JPN,34386.905855287,24.7
Japan,2014,JPN,34386.905855287,3.9
Japan,2015,JPN,10.74969959,20.1
Japan,2015,JPN,10.74969959,23.8
Japan,2015,JPN,10.74969959,3.7
Japan,2015,JPN,,20.1
Japan,2015,JPN,,23.8
Japan,2015,JPN,,3.7
Japan,2015,JPN,91.381,20.1
Japan,2015,JPN,91.381,23.8
Japan,2015,JPN,91.381,3.7
Japan,2015,JPN,34960.6393843385,20.1
Japan,2015,JPN,34960.6393843385,23.8
Japan,2015,JPN,34960.6393843385,3.7
Japan,2016,JPN,10.65891552,21.2
Japan,2016,JPN,10.65891552,25.4
Japan,2016,JPN,10.65891552,4.2
Japan,2016,JPN,,21.2
Japan,2016,JPN,,25.4
Japan,2016,JPN,,4.2
Japan,2016,JPN,91.457,21.2
Japan,2016,JPN,91.457,25.4
Japan,2016,JPN,91.457,4.2
Japan,2016,JPN,35242.1993771881,21.2
Japan,2016,JPN,35242.1993771881,25.4
Japan,2016,JPN,35242.1993771881,4.2
Japan,2017,JPN,10.65627098,21.6
Japan,2017,JPN,10.65627098,25.9
Japan,2017,JPN,10.65627098,4.4
Japan,2017,JPN,,21.6
Japan,2017,JPN,,25.9
Japan,2017,JPN,,4.4
Japan,2017,JPN,91.535,21.6
Japan,2017,JPN,91.535,25.9
Japan,2017,JPN,91.535,4.4
Japan,2017,JPN,35861.9728545838,21.6
Japan,2017,JPN,35861.9728545838,25.9
Japan,2017,JPN,35861.9728545838,4.4
Japan,2018,JPN,10.73988247,22.7
Japan,2018,JPN,10.73988247,26.7
Japan,2018,JPN,10.73988247,4.0
Japan,2018,JPN,,22.7
Japan,2018,JPN,,26.7
Japan,2018,JPN,,4.0
Japan,2018,JPN,91.616,22.7
Japan,2018,JPN,91.616,26.7
Japan,2018,JPN,91.616,4.0
Japan,2018,JPN,36138.5290824719,22.7
Japan,2018,JPN,36138.5290824719,26.7
Japan,2018,JPN,36138.5290824719,4.0
Japan,2019,JPN,10.96998405,22.6
Japan,2019,JPN,10.96998405,27.2
Japan,2019,JPN,10.96998405,4.6
Japan,2019,JPN,,22.6
Japan,2019,JPN,,27.2
Japan,2019,JPN,,4.6
Japan,2019,JPN,91.698,22.6
Japan,2019,JPN,91.698,27.2
Japan,2019,JPN,91.698,4.6
Japan,2019,JPN,36043.7844013365,22.6
Japan,2019,JPN,36043.7844013365,27.2
Japan,2019,JPN,36043.7844013365,4.6
Latvia,2000,LVA,5.43338442,11.9
Latvia,2000,LVA,5.43338442,43.0
Latvia,2000,LVA,5.43338442,31.1
Latvia,2000,LVA,,11.9
Latvia,2000,LVA,,43.0
Latvia,2000,LVA,,31.1
Latvia,2000,LVA,68.067,11.9
Latvia,2000,LVA,68.067,43.0
Latvia,2000,LVA,68.067,31.1
Latvia,2000,LVA,6336.38310612599,11.9
Latvia,2000,LVA,6336.38310612599,43.0
Latvia,2000,LVA,6336.38310612599,31.1
Latvia,2002,LVA,5.76281166,13.4
Latvia,2002,LVA,5.76281166,40.8
Latvia,2002,LVA,5.76281166,27.4
Latvia,2002,LVA,,13.4
Latvia,2002,LVA,,40.8
Latvia,2002,LVA,,27.4
Latvia,2002,LVA,67.85,13.4
Latvia,2002,LVA,67.85,40.8
Latvia,2002,LVA,67.85,27.4
Latvia,2002,LVA,7443.22938820575,13.4
Latvia,2002,LVA,7443.22938820575,40.8
Latvia,2002,LVA,7443.22938820575,27.4
Latvia,2004,LVA,6.20221329,16.3
Latvia,2004,LVA,6.20221329,42.8
Latvia,2004,LVA,6.20221329,26.5
Latvia,2004,LVA,,16.3
Latvia,2004,LVA,,42.8
Latvia,2004,LVA,,26.5
Latvia,2004,LVA,67.9,16.3
Latvia,2004,LVA,67.9,42.8
Latvia,2004,LVA,67.9,26.5
Latvia,2004,LVA,8957.23390372866,16.3
Latvia,2004,LVA,8957.23390372866,42.8
Latvia,2004,LVA,8957.23390372866,26.5
Latvia,2006,LVA,5.70438385,15.6
Latvia,2006,LVA,5.70438385,45.2
Latvia,2006,LVA,5.70438385,29.6
Latvia,2006,LVA,,15.6
Latvia,2006,LVA,,45.2
Latvia,2006,LVA,,29.6
Latvia,2006,LVA,67.967,15.6
Latvia,2006,LVA,67.967,45.2
Latvia,2006,LVA,67.967,29.6
Latvia,2006,LVA,11507.4646780972,15.6
Latvia,2006,LVA,11507.4646780972,45.2
Latvia,2006,LVA,11507.4646780972,29.6
Latvia,2008,LVA,5.58478308,18.5
Latvia,2008,LVA,5.58478308,48.5
Latvia,2008,LVA,5.58478308,30.0
Latvia,2008,LVA,,18.5
Latvia,2008,LVA,,48.5
Latvia,2008,LVA,,30.0
Latvia,2008,LVA,67.834,18.5
Latvia,2008,LVA,67.834,48.5
Latvia,2008,LVA,67.834,30.0
Latvia,2008,LVA,12506.694495072,18.5
Latvia,2008,LVA,12506.694495072,48.5
Latvia,2008,LVA,12506.694495072,30.0
Latvia,2010,LVA,6.097435,15.5
Latvia,2010,LVA,6.097435,45.1
Latvia,2010,LVA,6.097435,29.6
Latvia,2010,LVA,,15.5
Latvia,2010,LVA,,45.1
Latvia,2010,LVA,,29.6
Latvia,2010,LVA,67.841,15.5
Latvia,2010,LVA,67.841,45.1
Latvia,2010,LVA,67.841,29.6
Latvia,2010,LVA,10500.8666389182,15.5
Latvia,2010,LVA,10500.8666389182,45.1
Latvia,2010,LVA,10500.8666389182,29.6
Latvia,2012,LVA,5.41047668,17.5
Latvia,2012,LVA,5.41047668,49.1
Latvia,2012,LVA,5.41047668,31.6
Latvia,2012,LVA,,17.5
Latvia,2012,LVA,,49.1
Latvia,2012,LVA,,31.6
Latvia,2012,LVA,67.897,17.5
Latvia,2012,LVA,67.897,49.1
Latvia,2012,LVA,67.897,31.6
Latvia,2012,LVA,11971.0108776675,17.5
Latvia,2012,LVA,11971.0108776675,49.1
Latvia,2012,LVA,11971.0108776675,31.6
Latvia,2014,LVA,5.46339607,18.8
Latvia,2014,LVA,5.46339607,52.0
Latvia,2014,LVA,5.46339607,34.0
Latvia,2014,LVA,5.46339607,54.6
Latvia,2014,LVA,5.46339607,33.2
Latvia,2014,LVA,5.46339607,20.6
Latvia,2014,LVA,,18.8
Latvia,2014,LVA,,52.0
Latvia,2014,LVA,,34.0
Latvia,2014,LVA,,54.6
Latvia,2014,LVA,,33.2
Latvia,2014,LVA,,20.6
Latvia,2014,LVA,67.952,18.8
Latvia,2014,LVA,67.952,52.0
Latvia,2014,LVA,67.952,34.0
Latvia,2014,LVA,67.952,54.6
Latvia,2014,LVA,67.952,33.2
Latvia,2014,LVA,67.952,20.6
Latvia,2014,LVA,12731.6774205863,18.8
Latvia,2014,LVA,12731.6774205863,52.0
Latvia,2014,LVA,12731.6774205863,34.0
Latvia,2014,LVA,12731.6774205863,54.6
Latvia,2014,LVA,12731.6774205863,33.2
Latvia,2014,LVA,12731.6774205863,20.6
Latvia,2016,LVA,6.1332593,31.4
Latvia,2016,LVA,6.1332593,54.6
Latvia,2016,LVA,6.1332593,23.2
Latvia,2016,LVA,,31.4
Latvia,2016,LVA,,54.6
Latvia,2016,LVA,,23.2
Latvia,2016,LVA,68.021,31.4
Latvia,2016,LVA,68.021,54.6
Latvia,2016,LVA,68.021,23.2
Latvia,2016,LVA,13787.3367216588,31.4
Latvia,2016,LVA,13787.3367216588,54.6
Latvia,2016,LVA,13787.3367216588,23.2
Latvia,2017,LVA,5.96542788,21.6
Latvia,2017,LVA,5.96542788,35.4
Latvia,2017,LVA,,21.6
Latvia,2017,LVA,,35.4
Latvia,2017,LVA,68.075,21.6
Latvia,2017,LVA,68.075,35.4
Latvia,2017,LVA,14382.8613400359,21.6
Latvia,2017,LVA,14382.8613400359,35.4
Latvia,2018,LVA,6.18867874,34.6
Latvia,2018,LVA,6.18867874,58.7
Latvia,2018,LVA,6.18867874,24.1
Latvia,2018,LVA,,34.6
Latvia,2018,LVA,,58.7
Latvia,2018,LVA,,24.1
Latvia,2018,LVA,68.142,34.6
Latvia,2018,LVA,68.142,58.7
Latvia,2018,LVA,68.142,24.1
Latvia,2018,LVA,15120.0696016293,34.6
Latvia,2018,LVA,15120.0696016293,58.7
Latvia,2018,LVA,15120.0696016293,24.1
Latvia,2020,LVA,7.28520584,34.9
Latvia,2020,LVA,7.28520584,58.8
Latvia,2020,LVA,7.28520584,23.9
Latvia,2020,LVA,,34.9
Latvia,2020,LVA,,58.8
Latvia,2020,LVA,,23.9
Latvia,2020,LVA,68.315,34.9
Latvia,2020,LVA,68.315,58.8
Latvia,2020,LVA,68.315,23.9
Latvia,2020,LVA,14900.7294732334,34.9
Latvia,2020,LVA,14900.7294732334,58.8
Latvia,2020,LVA,14900.7294732334,23.9
Latvia,2022,LVA,7.62168407,36.1
Latvia,2022,LVA,7.62168407,59.4
Latvia,2022,LVA,7.62168407,23.3
Latvia,2022,LVA,,36.1
Latvia,2022,LVA,,59.4
Latvia,2022,LVA,,23.3
Latvia,2022,LVA,68.54,36.1
Latvia,2022,LVA,68.54,59.4
Latvia,2022,LVA,68.54,23.3
Latvia,2022,LVA,16406.6490572974,36.1
Latvia,2022,LVA,16406.6490572974,59.4
Latvia,2022,LVA,16406.6490572974,23.3
Lithuania,2005,LTU,5.64800453,48.1
Lithuania,2005,LTU,5.64800453,15.1
Lithuania,2005,LTU,5.64800453,33.0
Lithuania,2005,LTU,,48.1
Lithuania,2005,LTU,,15.1
Lithuania,2005,LTU,,33.0
Lithuania,2005,LTU,66.635,48.1
Lithuania,2005,LTU,66.635,15.1
Lithuania,2005,LTU,66.635,33.0
Lithuania,2005,LTU,9692.86837221713,48.1
Lithuania,2005,LTU,9692.86837221713,15.1
Lithuania,2005,LTU,9692.86837221713,33.0
Lithuania,2014,LTU,6.19332647,53.3
Lithuania,2014,LTU,6.19332647,16.6
Lithuania,2014,LTU,6.19332647,36.7
Lithuania,2014,LTU,,53.3
Lithuania,2014,LTU,,16.6
Lithuania,2014,LTU,,36.7
Lithuania,2014,LTU,67.108,53.3
Lithuania,2014,LTU,67.108,16.6
Lithuania,2014,LTU,67.108,36.7
Lithuania,2014,LTU,13776.1052981213,53.3
Lithuania,2014,LTU,13776.1052981213,16.6
Lithuania,2014,LTU,13776.1052981213,36.7
Lithuania,2017,LTU,6.4444623,17.4
Lithuania,2017,LTU,6.4444623,38.8
Lithuania,2017,LTU,,17.4
Lithuania,2017,LTU,,38.8
Lithuania,2017,LTU,67.516,17.4
Lithuania,2017,LTU,67.516,38.8
Lithuania,2017,LTU,15775.00059445,17.4
Lithuania,2017,LTU,15775.00059445,38.8
Lithuania,2019,LTU,6.98445415,55.0
