Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2014 [YR2014],2017 [YR2017],2021 [YR2021],2022 [YR2022]
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible and very difficult, in labor force (% age 15+)",fin24b.1.d.12,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible and very difficult, income, poorest 40% (% ages 15+)",fin24b.1.d.7,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible and very difficult, income, richest 60% (% ages 15+)",fin24b.1.d.8,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible and very difficult, male (% age 15+)",fin24b.1.d.2,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible and very difficult, older (% age 25+)",fin24b.1.d.4,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible and very difficult, out of labor force (% age 15+)",fin24b.1.d.11,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible and very difficult, primary education or less (% ages 15+)",fin24b.1.d.5,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible and very difficult, rural (% age 15+)",fin24b.1.d.9,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible and very difficult, secondary education or more (% ages 15+)",fin24b.1.d.6,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible and very difficult, urban (% age 15+)",fin24b.1.d.10,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible and very difficult, young (% ages 15-24)",fin24b.1.d.3,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible, female (% age 15+)",fin24b.321.d.1,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible, in labor force (% age 15+)",fin24b.321.d.12,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible, income, poorest 40% (% ages 15+)",fin24b.321.d.7,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible, income, richest 60% (% ages 15+)",fin24b.321.d.8,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible, male (% age 15+)",fin24b.321.d.2,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible, older (% age 25+)",fin24b.321.d.4,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible, out of labor force (% age 15+)",fin24b.321.d.11,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible, primary education or less (% ages 15+)",fin24b.321.d.5,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible, rural (% age 15+)",fin24b.321.d.9,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible, secondary education or more (% ages 15+)",fin24b.321.d.6,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible, urban (% age 15+)",fin24b.321.d.10,..,..,..,..,..
South Asia,(South Asia),"Coming up with emergency funds in 7 days: possible, young (% ages 15-24)",fin24b.321.d.3,..,..,..,..,..
South Asia,(South Asia),Deposited money into a financial institution account 2 or more times a month (% age 15+),fin9a,..,..,..,..,..
South Asia,(South Asia),"Deposited money into a financial institution account 2 or more times a month (% who had deposited money, age 15+)",fin9a.s,..,..,..,..,..
South Asia,(South Asia),Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried (% age 15+),fin45.1.3.d,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, female (% age 15+)",fin45.1.3.d.1,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, in labor force (% age 15+)",fin45.1.3.d.12,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, income, poorest 40% (% ages 15+)",fin45.1.3.d.7,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, income, richest 60% (% ages 15+)",fin45.1.3.d.8,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, male (% age 15+)",fin45.1.3.d.2,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, older (% age 25+)",fin45.1.3.d.4,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, out of labor force (% age 15+)",fin45.1.3.d.11,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, primary education or less (% ages 15+)",fin45.1.3.d.5,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, rural (% age 15+)",fin45.1.3.d.9,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, secondary education or more (% ages 15+)",fin45.1.3.d.6,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, urban (% age 15+)",fin45.1.3.d.10,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, young (% ages 15-24)",fin45.1.3.d.3,..,..,..,..,..
South Asia,(South Asia),Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried (% age 15+),fin45.1.2.d,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, female (% age 15+)",fin45.1.2.d.1,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, in labor force (% age 15+)",fin45.1.2.d.12,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, income, poorest 40% (% ages 15+)",fin45.1.2.d.7,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, income, richest 60% (% ages 15+)",fin45.1.2.d.8,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, male (% age 15+)",fin45.1.2.d.2,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, older (% age 25+)",fin45.1.2.d.4,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, out of labor force (% age 15+)",fin45.1.2.d.11,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, primary education or less (% ages 15+)",fin45.1.2.d.5,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, rural (% age 15+)",fin45.1.2.d.9,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, secondary education or more (% ages 15+)",fin45.1.2.d.6,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, urban (% age 15+)",fin45.1.2.d.10,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, young (% ages 15-24)",fin45.1.2.d.3,..,..,..,..,..
South Asia,(South Asia),Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried (% age 15+),fin45.1.1.d,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, female (% age 15+)",fin45.1.1.d.1,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, in labor force (% age 15+)",fin45.1.1.d.12,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, income, poorest 40% (% ages 15+)",fin45.1.1.d.7,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, income, richest 60% (% ages 15+)",fin45.1.1.d.8,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, male (% age 15+)",fin45.1.1.d.2,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, older (% age 25+)",fin45.1.1.d.4,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, out of labor force (% age 15+)",fin45.1.1.d.11,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, primary education or less (% ages 15+)",fin45.1.1.d.5,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, rural (% age 15+)",fin45.1.1.d.9,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, secondary education or more (% ages 15+)",fin45.1.1.d.6,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, urban (% age 15+)",fin45.1.1.d.10,..,..,..,..,..
South Asia,(South Asia),"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, young (% ages 15-24)",fin45.1.1.d.3,..,..,..,..,..
South Asia,(South Asia),Financial institution account (% age 15+),fin1.t.d,..,..,..,..,..
South Asia,(South Asia),"Financial institution account, female (% age 15+)",fin1.t.d.1,..,..,..,..,..
South Asia,(South Asia),"Financial institution account, in labor force (% age 15+)",fin1.t.d.12,..,..,..,..,..
South Asia,(South Asia),"Financial institution account, income, poorest 40% (% ages 15+)",fin1.t.d.7,..,..,..,..,..
South Asia,(South Asia),"Financial institution account, income, richest 60% (% ages 15+)",fin1.t.d.8,..,..,..,..,..
South Asia,(South Asia),"Financial institution account, male (% age 15+)",fin1.t.d.2,..,..,..,..,..
South Asia,(South Asia),"Financial institution account, older (% age 25+)",fin1.t.d.4,..,..,..,..,..
South Asia,(South Asia),"Financial institution account, out of labor force (% age 15+)",fin1.t.d.11,..,..,..,..,..
South Asia,(South Asia),"Financial institution account, primary education or less (% ages 15+)",fin1.t.d.5,..,..,..,..,..
South Asia,(South Asia),"Financial institution account, rural (% age 15+)",fin1.t.d.9,..,..,..,..,..
South Asia,(South Asia),"Financial institution account, secondary education or more (% ages 15+)",fin1.t.d.6,..,..,..,..,..
South Asia,(South Asia),"Financial institution account, urban (% age 15+)",fin1.t.d.10,..,..,..,..,..
South Asia,(South Asia),"Financial institution account, young (% ages 15-24)",fin1.t.d.3,..,..,..,..,..
South Asia,(South Asia),First financial institution account ever was opened to receive a wage payment (% age 15+),fin1.1a,..,..,..,..,..
South Asia,(South Asia),First financial institution account ever was opened to receive a wage payment or money from the government (% age 15+),fin1.1ab,..,..,..,..,..
South Asia,(South Asia),First financial institution ever account was opened to receive money from the government (% age 15+),fin1.1b,..,..,..,..,..
South Asia,(South Asia),Has access to the Internet (% age 15+),Internet,..,..,..,..,..
South Asia,(South Asia),Has an inactive account (% age 15+),fin9N.10N.t.d,..,..,..,..,..
South Asia,(South Asia),"Has an inactive account (% with an account, age 15+)",fin9N.10N.t.s,..,..,..,..,..
South Asia,(South Asia),"Has an inactive account, female (% age 15+)",fin9N.10N.t.d.1,..,..,..,..,..
South Asia,(South Asia),"Has an inactive account, in labor force (% age 15+)",fin9N.10N.t.d.12,..,..,..,..,..
South Asia,(South Asia),"Has an inactive account, income, poorest 40% (% ages 15+)",fin9N.10N.t.d.7,..,..,..,..,..
South Asia,(South Asia),"Has an inactive account, income, richest 60% (% ages 15+)",fin9N.10N.t.d.8,..,..,..,..,..
South Asia,(South Asia),"Has an inactive account, male (% age 15+)",fin9N.10N.t.d.2,..,..,..,..,..
South Asia,(South Asia),"Has an inactive account, older (% age 25+)",fin9N.10N.t.d.4,..,..,..,..,..
South Asia,(South Asia),"Has an inactive account, out of labor force (% age 15+)",fin9N.10N.t.d.11,..,..,..,..,..
South Asia,(South Asia),"Has an inactive account, primary education or less (% ages 15+)",fin9N.10N.t.d.5,..,..,..,..,..
South Asia,(South Asia),"Has an inactive account, rural (% age 15+)",fin9N.10N.t.d.9,..,..,..,..,..
South Asia,(South Asia),"Has an inactive account, secondary education or more (% ages 15+)",fin9N.10N.t.d.6,..,..,..,..,..
South Asia,(South Asia),"Has an inactive account, urban (% age 15+)",fin9N.10N.t.d.10,..,..,..,..,..
South Asia,(South Asia),"Has an inactive account, young (% ages 15-24)",fin9N.10N.t.d.3,..,..,..,..,..
South Asia,(South Asia),Has an outstanding housing loan (% age 15+),fin19.t.2017,..,..,..,..,..
South Asia,(South Asia),"Has an outstanding housing loan, female (% age 15+)",fin19.t.2017.1,..,..,..,..,..
South Asia,(South Asia),"Has an outstanding housing loan, in labor force (% age 15+)",fin19.t.2017.12,..,..,..,..,..
South Asia,(South Asia),"Has an outstanding housing loan, income, poorest 40% (% ages 15+)",fin19.t.2017.7,..,..,..,..,..
South Asia,(South Asia),"Has an outstanding housing loan, income, richest 60% (% ages 15+)",fin19.t.2017.8,..,..,..,..,..
South Asia,(South Asia),"Has an outstanding housing loan, male (% age 15+)",fin19.t.2017.2,..,..,..,..,..
South Asia,(South Asia),"Has an outstanding housing loan, older (% age 25+)",fin19.t.2017.4,..,..,..,..,..
South Asia,(South Asia),"Has an outstanding housing loan, out of labor force (% age 15+)",fin19.t.2017.11,..,..,..,..,..
South Asia,(South Asia),"Has an outstanding housing loan, primary education or less (% ages 15+)",fin19.t.2017.5,..,..,..,..,..
South Asia,(South Asia),"Has an outstanding housing loan, rural (% age 15+)",fin19.t.2017.9,..,..,..,..,..
South Asia,(South Asia),"Has an outstanding housing loan, secondary education or more (% ages 15+)",fin19.t.2017.6,..,..,..,..,..
South Asia,(South Asia),"Has an outstanding housing loan, urban (% age 15+)",fin19.t.2017.10,..,..,..,..,..
South Asia,(South Asia),"Has an outstanding housing loan, young (% ages 15-24)",fin19.t.2017.3,..,..,..,..,..
South Asia,(South Asia),Made a cash payment upon delivery for an online purchase (% age 15+),fin14c.cash.t,..,..,..,..,..
South Asia,(South Asia),"Made a cash payment upon delivery for an online purchase (% of internet purchasers, age 15+)",fin14c.cash.t.s,..,..,..,..,..
South Asia,(South Asia),"Made a deposit (% with a financial institution account, age 15+)",fin9.t.s,..,..,..,..,..
South Asia,(South Asia),Made a digital in-store merchant payment (age 15+),fin4a.8a.14.1,..,..,..,..,..
South Asia,(South Asia),Made a digital in-store merchant payment for the first time after COVID-19 started (% age 15+),fin14.2,..,..,..,..,..
South Asia,(South Asia),"Made a digital in-store merchant payment for the first time after COVID-19 started (% who made a digital in-store payment, age 15+)",fin14.2.s,..,..,..,..,..
South Asia,(South Asia),Made a digital in-store merchant payment: using a mobile phone (% age 15+),fin14.1.d,..,..,..,..,..
South Asia,(South Asia),"Made a digital in-store merchant payment: using a mobile phone, female (% age 15+)",fin14.1.d.1,..,..,..,..,..
South Asia,(South Asia),"Made a digital in-store merchant payment: using a mobile phone, in labor force (% age 15+)",fin14.1.d.12,..,..,..,..,..
South Asia,(South Asia),"Made a digital in-store merchant payment: using a mobile phone, income, poorest 40% (% ages 15+)",fin14.1.d.7,..,..,..,..,..
South Asia,(South Asia),"Made a digital in-store merchant payment: using a mobile phone, income, richest 60% (% ages 15+)",fin14.1.d.8,..,..,..,..,..
South Asia,(South Asia),"Made a digital in-store merchant payment: using a mobile phone, male (% age 15+)",fin14.1.d.2,..,..,..,..,..
South Asia,(South Asia),"Made a digital in-store merchant payment: using a mobile phone, older (% age 25+)",fin14.1.d.4,..,..,..,..,..
South Asia,(South Asia),"Made a digital in-store merchant payment: using a mobile phone, out of labor force (% age 15+)",fin14.1.d.11,..,..,..,..,..
South Asia,(South Asia),"Made a digital in-store merchant payment: using a mobile phone, primary education or less (% ages 15+)",fin14.1.d.5,..,..,..,..,..
South Asia,(South Asia),"Made a digital in-store merchant payment: using a mobile phone, rural (% age 15+)",fin14.1.d.9,..,..,..,..,..
South Asia,(South Asia),"Made a digital in-store merchant payment: using a mobile phone, secondary education or more (% ages 15+)",fin14.1.d.6,..,..,..,..,..
South Asia,(South Asia),"Made a digital in-store merchant payment: using a mobile phone, urban (% age 15+)",fin14.1.d.10,..,..,..,..,..
South Asia,(South Asia),"Made a digital in-store merchant payment: using a mobile phone, young (% ages 15-24)",fin14.1.d.3,..,..,..,..,..
South Asia,(South Asia),Made a digital merchant payment (% age 15+),merchant.pay,..,..,..,..,..
South Asia,(South Asia),Made a digital merchant payment for the first time after COVID-19 started (% age 15+),merchant.1st,..,..,..,..,..
South Asia,(South Asia),"Made a digital merchant payment for the first time after COVID-19 started (% who made a digital merchant payment, age 15+)",merchant.1st.s,..,..,..,..,..
South Asia,(South Asia),"Made a digital merchant payment, female (% age 15+)",merchant.pay.1,..,..,..,..,..
South Asia,(South Asia),"Made a digital merchant payment, in labor force (% age 15+)",merchant.pay.12,..,..,..,..,..
South Asia,(South Asia),"Made a digital merchant payment, income, poorest 40% (% ages 15+)",merchant.pay.7,..,..,..,..,..
South Asia,(South Asia),"Made a digital merchant payment, income, richest 60% (% ages 15+)",merchant.pay.8,..,..,..,..,..
South Asia,(South Asia),"Made a digital merchant payment, male (% age 15+)",merchant.pay.2,..,..,..,..,..
South Asia,(South Asia),"Made a digital merchant payment, older (% age 25+)",merchant.pay.4,..,..,..,..,..
South Asia,(South Asia),"Made a digital merchant payment, out of labor force (% age 15+)",merchant.pay.11,..,..,..,..,..
South Asia,(South Asia),"Made a digital merchant payment, primary education or less (% ages 15+)",merchant.pay.5,..,..,..,..,..
South Asia,(South Asia),"Made a digital merchant payment, rural (% age 15+)",merchant.pay.9,..,..,..,..,..
South Asia,(South Asia),"Made a digital merchant payment, secondary education or more (% ages 15+)",merchant.pay.6,..,..,..,..,..
South Asia,(South Asia),"Made a digital merchant payment, urban (% age 15+)",merchant.pay.10,..,..,..,..,..
South Asia,(South Asia),"Made a digital merchant payment, young (% ages 15-24)",merchant.pay.3,..,..,..,..,..
South Asia,(South Asia),Made a digital online merchant payment for an online purchase (% age 15+),fin14c.t,..,..,..,..,..
South Asia,(South Asia),"Made a digital online merchantpayment for an online purchase (% of internet purchasers, age 15+)",fin14c.t.s,..,..,..,..,..
South Asia,(South Asia),Made a digital online payment for an online purchase for the first time after COVID-19 started (% age 15+),fin14c2,..,..,..,..,..
South Asia,(South Asia),"Made a digital online payment for an online purchase for the first time after COVID-19 started (% of internet purchasers, age 15+)",fin14c2.s,..,..,..,..,..
South Asia,(South Asia),Made a digital payment (% age 15+),g20.made.t.d,..,..,..,..,..
South Asia,(South Asia),"Made a digital payment, female (% age 15+)",g20.made.t.d.1,..,..,..,..,..
South Asia,(South Asia),"Made a digital payment, in labor force (% age 15+)",g20.made.t.d.12,..,..,..,..,..
South Asia,(South Asia),"Made a digital payment, income, poorest 40% (% ages 15+)",g20.made.t.d.7,..,..,..,..,..
South Asia,(South Asia),"Made a digital payment, income, richest 60% (% ages 15+)",g20.made.t.d.8,..,..,..,..,..
South Asia,(South Asia),"Made a digital payment, male (% age 15+)",g20.made.t.d.2,..,..,..,..,..
South Asia,(South Asia),"Made a digital payment, older (% age 25+)",g20.made.t.d.4,..,..,..,..,..
South Asia,(South Asia),"Made a digital payment, out of labor force (% age 15+)",g20.made.t.d.11,..,..,..,..,..
South Asia,(South Asia),"Made a digital payment, primary education or less (% ages 15+)",g20.made.t.d.5,..,..,..,..,..
South Asia,(South Asia),"Made a digital payment, rural (% age 15+)",g20.made.t.d.9,..,..,..,..,..
South Asia,(South Asia),"Made a digital payment, secondary education or more (% ages 15+)",g20.made.t.d.6,..,..,..,..,..
South Asia,(South Asia),"Made a digital payment, urban (% age 15+)",g20.made.t.d.10,..,..,..,..,..
South Asia,(South Asia),"Made a digital payment, young (% ages 15-24)",g20.made.t.d.3,..,..,..,..,..
South Asia,(South Asia),Made a utility payment (% age 15+),fin30.t.d,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment, female (% age 15+)",fin30.t.d.1,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment, in labor force (% age 15+)",fin30.t.d.12,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment, income, poorest 40% (% ages 15+)",fin30.t.d.7,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment, income, richest 60% (% ages 15+)",fin30.t.d.8,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment, male (% age 15+)",fin30.t.d.2,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment, older (% age 25+)",fin30.t.d.4,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment, out of labor force (% age 15+)",fin30.t.d.11,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment, primary education or less (% ages 15+)",fin30.t.d.5,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment, rural (% age 15+)",fin30.t.d.9,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment, secondary education or more (% ages 15+)",fin30.t.d.6,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment, urban (% age 15+)",fin30.t.d.10,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment, young (% ages 15-24)",fin30.t.d.3,..,..,..,..,..
South Asia,(South Asia),Made a utility payment: using a financial institution account (% age 15+),fin31a.t,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment: using a financial institution account (% who paid utility bills, age 15+)",fin31a.t.s,..,..,..,..,..
South Asia,(South Asia),Made a utility payment: using a mobile phone (% age 15+),fin31b.t,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment: using a mobile phone (% who paid utility bills, age 15+)",fin31b.t.s,..,..,..,..,..
South Asia,(South Asia),Made a utility payment: using an account (% age 15+),fin30.acc.t,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment: using an account (% who paid utility bills, age 15+)",fin30.acc.t.s,..,..,..,..,..
South Asia,(South Asia),Made a utility payment: using an account for the first time after COVID-19 started (% age 15+),fin31b1,..,..,..,..,..
South Asia,(South Asia),Made a utility payment: using cash only (% age 15+),fin31c.t,..,..,..,..,..
South Asia,(South Asia),"Made a utility payment: using cash only (% who paid utility bills, age 15+)",fin31c.t.s,..,..,..,..,..
South Asia,(South Asia),"Made a withdrawal (% with a financial institution account, age 15+)",fin10.t.s,..,..,..,..,..
South Asia,(South Asia),Made or received a digital payment (% age 15+),g20.t.d,..,..,..,..,..
South Asia,(South Asia),"Made or received a digital payment, female (% age 15+)",g20.t.d.1,..,..,..,..,..
South Asia,(South Asia),"Made or received a digital payment, in labor force (% age 15+)",g20.t.d.12,..,..,..,..,..
South Asia,(South Asia),"Made or received a digital payment, income, poorest 40% (% ages 15+)",g20.t.d.7,..,..,..,..,..
South Asia,(South Asia),"Made or received a digital payment, income, richest 60% (% ages 15+)",g20.t.d.8,..,..,..,..,..
South Asia,(South Asia),"Made or received a digital payment, male (% age 15+)",g20.t.d.2,..,..,..,..,..
South Asia,(South Asia),"Made or received a digital payment, older (% age 25+)",g20.t.d.4,..,..,..,..,..
South Asia,(South Asia),"Made or received a digital payment, out of labor force (% age 15+)",g20.t.d.11,..,..,..,..,..
South Asia,(South Asia),"Made or received a digital payment, primary education or less (% ages 15+)",g20.t.d.5,..,..,..,..,..
South Asia,(South Asia),"Made or received a digital payment, rural (% age 15+)",g20.t.d.9,..,..,..,..,..
South Asia,(South Asia),"Made or received a digital payment, secondary education or more (% ages 15+)",g20.t.d.6,..,..,..,..,..
South Asia,(South Asia),"Made or received a digital payment, urban (% age 15+)",g20.t.d.10,..,..,..,..,..
South Asia,(South Asia),"Made or received a digital payment, young (% ages 15-24)",g20.t.d.3,..,..,..,..,..
South Asia,(South Asia),"Main mode of withdrawal: ATM (% with a financial institution account, age 15+)",fin13a.t.2014.s,..,..,..,..,..
South Asia,(South Asia),"Main mode of withdrawal: bank teller (% with a financial institution account, age 15+)",fin13b.t.2014.s,..,..,..,..,..
South Asia,(South Asia),Main source of emergency funds in 30 days: family or friends (% age 15+),fin24.2.d,..,..,..,..,..
South Asia,(South Asia),"Main source of emergency funds in 30 days: loan from a bank, employer, or private lender (% age 15+)",fin24.4.d,..,..,..,..,..
South Asia,(South Asia),Main source of emergency funds in 30 days: other (% age 15+),fin24.6.d,..,..,..,..,..
South Asia,(South Asia),Main source of emergency funds in 30 days: sale of assets (% age 15+),fin24.5.d,..,..,..,..,..
South Asia,(South Asia),Main source of emergency funds in 30 days: savings (% age 15+),fin24.1.d,..,..,..,..,..
South Asia,(South Asia),Main source of emergency funds in 30 days: work (% age 15+),fin24.3.d,..,..,..,..,..
South Asia,(South Asia),Main source of emergency funds in 7 days: family or friends (% age 15+),fin24.2.7.d,..,..,..,..,..
South Asia,(South Asia),"Main source of emergency funds in 7 days: loan from a bank, employer, or private lender (% age 15+)",fin24.4.7.d,..,..,..,..,..
South Asia,(South Asia),Main source of emergency funds in 7 days: other (% age 15+),fin24.6.7.d,..,..,..,..,..
South Asia,(South Asia),Main source of emergency funds in 7 days: sale of assets (% age 15+),fin24.5.7.d,..,..,..,..,..
South Asia,(South Asia),Main source of emergency funds in 7 days: savings (% age 15+),fin24.1.7.d,..,..,..,..,..
South Asia,(South Asia),Main source of emergency funds in 7 days: work (% age 15+),fin24.3.7.d,..,..,..,..,..
South Asia,(South Asia),Mobile money account (% age 15+),mobileaccount.t.d,..,..,..,..,..
South Asia,(South Asia),"Mobile money account, female (% age 15+)",mobileaccount.t.d.1,..,..,..,..,..
South Asia,(South Asia),"Mobile money account, in labor force (% age 15+)",mobileaccount.t.d.12,..,..,..,..,..
South Asia,(South Asia),"Mobile money account, income, poorest 40% (% ages 15+)",mobileaccount.t.d.7,..,..,..,..,..
South Asia,(South Asia),"Mobile money account, income, richest 60% (% ages 15+)",mobileaccount.t.d.8,..,..,..,..,..
South Asia,(South Asia),"Mobile money account, male (% age 15+)",mobileaccount.t.d.2,..,..,..,..,..
South Asia,(South Asia),"Mobile money account, older (% age 25+)",mobileaccount.t.d.4,..,..,..,..,..
South Asia,(South Asia),"Mobile money account, out of labor force (% age 15+)",mobileaccount.t.d.11,..,..,..,..,..
South Asia,(South Asia),"Mobile money account, primary education or less (% ages 15+)",mobileaccount.t.d.5,..,..,..,..,..
South Asia,(South Asia),"Mobile money account, rural (% age 15+)",mobileaccount.t.d.9,..,..,..,..,..
South Asia,(South Asia),"Mobile money account, secondary education or more (% ages 15+)",mobileaccount.t.d.6,..,..,..,..,..
South Asia,(South Asia),"Mobile money account, urban (% age 15+)",mobileaccount.t.d.10,..,..,..,..,..
South Asia,(South Asia),"Mobile money account, young (% ages 15-24)",mobileaccount.t.d.3,..,..,..,..,..
South Asia,(South Asia),Most worrying financial issue: money for old age (% age 15+),fin45.1M.d,..,..,..,..,..
South Asia,(South Asia),"Most worrying financial issue: money for old age, female (% age 15+)",fin45.1M.d.1,..,..,..,..,..
South Asia,(South Asia),"Most worrying financial issue: money for old age, in labor force (% age 15+)",fin45.1M.d.12,..,..,..,..,..
South Asia,(South Asia),"Most worrying financial issue: money for old age, income, poorest 40% (% ages 15+)",fin45.1M.d.7,..,..,..,..,..
South Asia,(South Asia),"Most worrying financial issue: money for old age, income, richest 60% (% ages 15+)",fin45.1M.d.8,..,..,..,..,..
