Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2014 [YR2014],2017 [YR2017],2021 [YR2021],2022 [YR2022]
India,IND,Main source of emergency funds in 7 days: work (% age 15+),fin24.3.7.d,..,..,..,27.66,..
India,IND,Mobile money account (% age 15+),mobileaccount.t.d,..,2.35,1.99,10.44,..
India,IND,"Mobile money account, female (% age 15+)",mobileaccount.t.d.1,..,1.17,0.86,5.12,..
India,IND,"Mobile money account, in labor force (% age 15+)",mobileaccount.t.d.12,..,3.03,2.35,13.5,..
India,IND,"Mobile money account, income, poorest 40% (% ages 15+)",mobileaccount.t.d.7,..,0.97,0.75,3.34,..
India,IND,"Mobile money account, income, richest 60% (% ages 15+)",mobileaccount.t.d.8,..,3.28,2.83,15.16,..
India,IND,"Mobile money account, male (% age 15+)",mobileaccount.t.d.2,..,3.49,3.1,15.41,..
India,IND,"Mobile money account, older (% age 25+)",mobileaccount.t.d.4,..,2.67,2.26,9.6,..
India,IND,"Mobile money account, out of labor force (% age 15+)",mobileaccount.t.d.11,..,1.54,1.56,6.66,..
India,IND,"Mobile money account, primary education or less (% ages 15+)",mobileaccount.t.d.5,..,1.48,0.59,3.17,..
India,IND,"Mobile money account, rural (% age 15+)",mobileaccount.t.d.9,..,..,..,7.2,..
India,IND,"Mobile money account, secondary education or more (% ages 15+)",mobileaccount.t.d.6,..,3.27,3.58,25.46,..
India,IND,"Mobile money account, urban (% age 15+)",mobileaccount.t.d.10,..,..,..,14.17,..
India,IND,"Mobile money account, young (% ages 15-24)",mobileaccount.t.d.3,..,1.49,1.3,12.66,..
India,IND,Most worrying financial issue: money for old age (% age 15+),fin45.1M.d,..,..,..,20.93,..
India,IND,"Most worrying financial issue: money for old age, female (% age 15+)",fin45.1M.d.1,..,..,..,20.23,..
India,IND,"Most worrying financial issue: money for old age, in labor force (% age 15+)",fin45.1M.d.12,..,..,..,21.76,..
India,IND,"Most worrying financial issue: money for old age, income, poorest 40% (% ages 15+)",fin45.1M.d.7,..,..,..,23.56,..
India,IND,"Most worrying financial issue: money for old age, income, richest 60% (% ages 15+)",fin45.1M.d.8,..,..,..,19.17,..
India,IND,"Most worrying financial issue: money for old age, male (% age 15+)",fin45.1M.d.2,..,..,..,21.58,..
India,IND,"Most worrying financial issue: money for old age, older (% age 25+)",fin45.1M.d.4,..,..,..,25.03,..
India,IND,"Most worrying financial issue: money for old age, out of labor force (% age 15+)",fin45.1M.d.11,..,..,..,19.9,..
India,IND,"Most worrying financial issue: money for old age, primary education or less (% ages 15+)",fin45.1M.d.5,..,..,..,24.97,..
India,IND,"Most worrying financial issue: money for old age, rural (% age 15+)",fin45.1M.d.9,..,..,..,22.32,..
India,IND,"Most worrying financial issue: money for old age, secondary education or more (% ages 15+)",fin45.1M.d.6,..,..,..,12.55,..
India,IND,"Most worrying financial issue: money for old age, urban (% age 15+)",fin45.1M.d.10,..,..,..,19.32,..
India,IND,"Most worrying financial issue: money for old age, young (% ages 15-24)",fin45.1M.d.3,..,..,..,10.03,..
India,IND,Most worrying financial issue: money to pay for monthly expenses or bills (% age 15+),fin45.3M.d,..,..,..,18.72,..
India,IND,"Most worrying financial issue: money to pay for monthly expenses or bills, female (% age 15+)",fin45.3M.d.1,..,..,..,19.87,..
India,IND,"Most worrying financial issue: money to pay for monthly expenses or bills, in labor force (% age 15+)",fin45.3M.d.12,..,..,..,19.34,..
India,IND,"Most worrying financial issue: money to pay for monthly expenses or bills, income, poorest 40% (% ages 15+)",fin45.3M.d.7,..,..,..,22.27,..
India,IND,"Most worrying financial issue: money to pay for monthly expenses or bills, income, richest 60% (% ages 15+)",fin45.3M.d.8,..,..,..,16.35,..
India,IND,"Most worrying financial issue: money to pay for monthly expenses or bills, male (% age 15+)",fin45.3M.d.2,..,..,..,17.64,..
India,IND,"Most worrying financial issue: money to pay for monthly expenses or bills, older (% age 25+)",fin45.3M.d.4,..,..,..,19.06,..
India,IND,"Most worrying financial issue: money to pay for monthly expenses or bills, out of labor force (% age 15+)",fin45.3M.d.11,..,..,..,17.95,..
India,IND,"Most worrying financial issue: money to pay for monthly expenses or bills, primary education or less (% ages 15+)",fin45.3M.d.5,..,..,..,19.42,..
India,IND,"Most worrying financial issue: money to pay for monthly expenses or bills, rural (% age 15+)",fin45.3M.d.9,..,..,..,19.43,..
India,IND,"Most worrying financial issue: money to pay for monthly expenses or bills, secondary education or more (% ages 15+)",fin45.3M.d.6,..,..,..,17.41,..
India,IND,"Most worrying financial issue: money to pay for monthly expenses or bills, urban (% age 15+)",fin45.3M.d.10,..,..,..,17.9,..
India,IND,"Most worrying financial issue: money to pay for monthly expenses or bills, young (% ages 15-24)",fin45.3M.d.3,..,..,..,17.8,..
India,IND,Most worrying financial issue: paying for medical costs in case of a serious illness or accident (% age 15+),fin45.2M.d,..,..,..,28.45,..
India,IND,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, female (% age 15+)",fin45.2M.d.1,..,..,..,25.46,..
India,IND,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, in labor force (% age 15+)",fin45.2M.d.12,..,..,..,29.44,..
India,IND,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, income, poorest 40% (% ages 15+)",fin45.2M.d.7,..,..,..,25.38,..
India,IND,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, income, richest 60% (% ages 15+)",fin45.2M.d.8,..,..,..,30.49,..
India,IND,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, male (% age 15+)",fin45.2M.d.2,..,..,..,31.24,..
India,IND,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, older (% age 25+)",fin45.2M.d.4,..,..,..,28.01,..
India,IND,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, out of labor force (% age 15+)",fin45.2M.d.11,..,..,..,27.22,..
India,IND,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, primary education or less (% ages 15+)",fin45.2M.d.5,..,..,..,27.32,..
India,IND,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, rural (% age 15+)",fin45.2M.d.9,..,..,..,26.3,..
India,IND,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, secondary education or more (% ages 15+)",fin45.2M.d.6,..,..,..,30.82,..
India,IND,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, urban (% age 15+)",fin45.2M.d.10,..,..,..,30.92,..
India,IND,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, young (% ages 15-24)",fin45.2M.d.3,..,..,..,29.61,..
India,IND,Most worrying financial issue: paying school or education fees (% age 15+),fin45.4M.d,..,..,..,19.13,..
India,IND,"Most worrying financial issue: paying school or education fees, female (% age 15+)",fin45.4M.d.1,..,..,..,24.46,..
India,IND,"Most worrying financial issue: paying school or education fees, in labor force (% age 15+)",fin45.4M.d.12,..,..,..,18,..
India,IND,"Most worrying financial issue: paying school or education fees, income, poorest 40% (% ages 15+)",fin45.4M.d.7,..,..,..,21.93,..
India,IND,"Most worrying financial issue: paying school or education fees, income, richest 60% (% ages 15+)",fin45.4M.d.8,..,..,..,17.28,..
India,IND,"Most worrying financial issue: paying school or education fees, male (% age 15+)",fin45.4M.d.2,..,..,..,14.17,..
India,IND,"Most worrying financial issue: paying school or education fees, older (% age 25+)",fin45.4M.d.4,..,..,..,16.12,..
India,IND,"Most worrying financial issue: paying school or education fees, out of labor force (% age 15+)",fin45.4M.d.11,..,..,..,20.54,..
India,IND,"Most worrying financial issue: paying school or education fees, primary education or less (% ages 15+)",fin45.4M.d.5,..,..,..,17.71,..
India,IND,"Most worrying financial issue: paying school or education fees, rural (% age 15+)",fin45.4M.d.9,..,..,..,21,..
India,IND,"Most worrying financial issue: paying school or education fees, secondary education or more (% ages 15+)",fin45.4M.d.6,..,..,..,21.82,..
India,IND,"Most worrying financial issue: paying school or education fees, urban (% age 15+)",fin45.4M.d.10,..,..,..,16.98,..
India,IND,"Most worrying financial issue: paying school or education fees, young (% ages 15-24)",fin45.4M.d.3,..,..,..,27.13,..
India,IND,No account because financial institutions are too far away (% age 15+),fin11a,..,..,..,10.44,..
India,IND,"No account because financial institutions are too far away (% without an account, age 15+)",fin11a.s,..,..,..,43.28,..
India,IND,No account because financial services are too expensive (% age 15+),fin11b,..,..,..,10.42,..
India,IND,"No account because financial services are too expensive (% without an account, age 15+)",fin11b.s,..,..,..,43.81,..
India,IND,No account because of a lack of necessary documentation (% age 15+),fin11c,..,..,..,6.52,..
India,IND,"No account because of a lack of necessary documentation (% without an account, age 15+)",fin11c.s,..,..,..,27.68,..
India,IND,No account because of a lack of trust in financial institutions (% age 15+),fin11d,..,..,..,7.75,..
India,IND,"No account because of a lack of trust in financial institutions (% without an account, age 15+)",fin11d.s,..,..,..,31.86,..
India,IND,No account because of insufficient funds (% age 15+),fin11f,..,..,..,8.61,..
India,IND,"No account because of insufficient funds (% without an account, age 15+)",fin11f.s,..,..,..,35.94,..
India,IND,No account because of religious reasons (% age 15+),fin11e,..,..,..,3.42,..
India,IND,"No account because of religious reasons (% without an account, age 15+)",fin11e.s,..,..,..,13.63,..
India,IND,No account because someone in the family has one (% age 15+),fin11g,..,..,..,12.28,..
India,IND,"No account because someone in the family has one (% without an account, age 15+)",fin11g.s,..,..,..,51,..
India,IND,Own a mobile phone (% age 15+),Own.phone,..,..,..,65.57,..
India,IND,Owns a credit card (% age 15+),fin7.t.d,1.77,4.18,3,4.62,..
India,IND,"Owns a credit card, female (% age 15+)",fin7.t.d.1,1.04,1.57,2.3,2.38,..
India,IND,"Owns a credit card, in labor force (% age 15+)",fin7.t.d.12,2.21,5.29,3.4,6.18,..
India,IND,"Owns a credit card, income, poorest 40% (% ages 15+)",fin7.t.d.7,1.14,3.13,1.58,2.34,..
India,IND,"Owns a credit card, income, richest 60% (% ages 15+)",fin7.t.d.8,2.19,4.87,3.95,6.15,..
India,IND,"Owns a credit card, male (% age 15+)",fin7.t.d.2,2.48,6.68,3.68,6.72,..
India,IND,"Owns a credit card, older (% age 25+)",fin7.t.d.4,1.88,4.49,3.85,4.98,..
India,IND,"Owns a credit card, out of labor force (% age 15+)",fin7.t.d.11,1.27,2.85,2.53,2.7,..
India,IND,"Owns a credit card, primary education or less (% ages 15+)",fin7.t.d.5,1.11,1.42,2.18,2.21,..
India,IND,"Owns a credit card, rural (% age 15+)",fin7.t.d.9,..,..,..,3.38,..
India,IND,"Owns a credit card, secondary education or more (% ages 15+)",fin7.t.d.6,5.12,7.24,3.94,9.59,..
India,IND,"Owns a credit card, urban (% age 15+)",fin7.t.d.10,..,..,..,6.06,..
India,IND,"Owns a credit card, young (% ages 15-24)",fin7.t.d.3,1.45,3.32,0.78,3.69,..
India,IND,Owns a debit card (% age 15+),fin2.t.d,8.4,22.07,32.72,27.07,..
India,IND,"Owns a debit card, female (% age 15+)",fin2.t.d.1,4.58,11.41,22.34,19.08,..
India,IND,"Owns a debit card, in labor force (% age 15+)",fin2.t.d.12,11.69,28.78,39.75,32.78,..
India,IND,"Owns a debit card, income, poorest 40% (% ages 15+)",fin2.t.d.7,3.31,10.56,17,15.51,..
India,IND,"Owns a debit card, income, richest 60% (% ages 15+)",fin2.t.d.8,11.79,29.73,43.2,34.76,..
India,IND,"Owns a debit card, male (% age 15+)",fin2.t.d.2,12.12,32.32,42.77,34.52,..
India,IND,"Owns a debit card, older (% age 25+)",fin2.t.d.4,8.57,22.98,34.1,27.95,..
India,IND,"Owns a debit card, out of labor force (% age 15+)",fin2.t.d.11,4.64,14.07,24.28,20.01,..
India,IND,"Owns a debit card, primary education or less (% ages 15+)",fin2.t.d.5,4.89,8.96,15.51,19.24,..
India,IND,"Owns a debit card, rural (% age 15+)",fin2.t.d.9,..,..,..,19.74,..
India,IND,"Owns a debit card, secondary education or more (% ages 15+)",fin2.t.d.6,26.31,36.91,52.07,43.37,..
India,IND,"Owns a debit card, urban (% age 15+)",fin2.t.d.10,..,..,..,35.52,..
India,IND,"Owns a debit card, young (% ages 15-24)",fin2.t.d.3,7.91,19.6,29.07,24.73,..
India,IND,Owns a debit or credit card (% age 15+),fin2.7.t.d,9.13,22.26,33.5,27.83,..
India,IND,"Owns a debit or credit card, female (% age 15+)",fin2.7.t.d.1,4.94,11.61,23.24,19.74,..
India,IND,"Owns a debit or credit card, in labor force (% age 15+)",fin2.7.t.d.12,12.52,28.95,40.47,33.72,..
India,IND,"Owns a debit or credit card, income, poorest 40% (% ages 15+)",fin2.7.t.d.7,4.31,10.59,17.84,16.43,..
India,IND,"Owns a debit or credit card, income, richest 60% (% ages 15+)",fin2.7.t.d.8,12.33,30.03,43.94,35.42,..
India,IND,"Owns a debit or credit card, male (% age 15+)",fin2.7.t.d.2,13.2,32.5,43.44,35.38,..
India,IND,"Owns a debit or credit card, older (% age 25+)",fin2.7.t.d.4,9.44,23.12,35.16,28.84,..
India,IND,"Owns a debit or credit card, out of labor force (% age 15+)",fin2.7.t.d.11,5.25,14.29,25.14,20.55,..
India,IND,"Owns a debit or credit card, primary education or less (% ages 15+)",fin2.7.t.d.5,5.57,8.97,16.72,19.97,..
India,IND,"Owns a debit or credit card, rural (% age 15+)",fin2.7.t.d.9,..,..,..,20.72,..
India,IND,"Owns a debit or credit card, secondary education or more (% ages 15+)",fin2.7.t.d.6,27.33,37.31,52.38,44.17,..
India,IND,"Owns a debit or credit card, urban (% age 15+)",fin2.7.t.d.10,..,..,..,36.02,..
India,IND,"Owns a debit or credit card, young (% ages 15-24)",fin2.7.t.d.3,8.23,19.92,29.12,25.15,..
India,IND,Paid off all credit card balances in full by their due date (% age 15+),fin8b,..,..,..,..,..
India,IND,"Paid off all credit card balances in full by their due date (% who used a credit card, age 15+)",fin8b.s,..,..,..,..,..
India,IND,Paid school fees (% age 15+),fin33.2014.d,..,22.4,..,..,..
India,IND,"Paid school fees, female (% age 15+)",fin33.2014.d.1,..,18.67,..,..,..
India,IND,"Paid school fees, in labor force (% age 15+)",fin33.2014.d.12,..,24.86,..,..,..
India,IND,"Paid school fees, income, poorest 40% (% ages 15+)",fin33.2014.d.7,..,19.88,..,..,..
India,IND,"Paid school fees, income, richest 60% (% ages 15+)",fin33.2014.d.8,..,24.07,..,..,..
India,IND,"Paid school fees, male (% age 15+)",fin33.2014.d.2,..,25.98,..,..,..
India,IND,"Paid school fees, older (% age 25+)",fin33.2014.d.4,..,21.57,..,..,..
India,IND,"Paid school fees, out of labor force (% age 15+)",fin33.2014.d.11,..,19.46,..,..,..
India,IND,"Paid school fees, primary education or less (% ages 15+)",fin33.2014.d.5,..,17.03,..,..,..
India,IND,"Paid school fees, rural (% age 15+)",fin33.2014.d.9,..,..,..,..,..
India,IND,"Paid school fees, secondary education or more (% ages 15+)",fin33.2014.d.6,..,28.45,..,..,..
India,IND,"Paid school fees, urban (% age 15+)",fin33.2014.d.10,..,..,..,..,..
India,IND,"Paid school fees, young (% ages 15-24)",fin33.2014.d.3,..,24.64,..,..,..
India,IND,Paid school fees: using a financial institution account (% age 15+),fin34b.2014,..,1.39,..,..,..
India,IND,"Paid school fees: using a financial institution account (% paying school fees, age 15+)",fin34b.2014.s,..,6.2,..,..,..
India,IND,Paid school fees: using a mobile phone (% age 15+),fin34c.2014,..,0.2,..,..,..
India,IND,"Paid school fees: using a mobile phone (% paying school fees, age 15+)",fin34c.2014.s,..,0.89,..,..,..
India,IND,Paid school fees: using an account (% age 15+),fin34b.2014.acc,..,1.47,..,..,..
India,IND,"Paid school fees: using an account (% paying school fees, age 15+)",fin34b.2014.acc.s,..,6.58,..,..,..
India,IND,Paid school fees: using cash only (% age 15+),fin34a.2014,..,20.92,..,..,..
India,IND,"Paid school fees: using cash only (% paying school fees, age 15+)",fin34a.2014.s,..,93.42,..,..,..
India,IND,Reason for not having a mobile money account: available mobile money products are too expensive (% age 15+),fin13.1b,..,..,..,..,..
India,IND,"Reason for not having a mobile money account: available mobile money products are too expensive (% without an account, age 15+)",fin13.1b.s,..,..,..,..,..
India,IND,Reason for not having a mobile money account: do not have their own mobile phone (% age 15+),fin13.1f,..,..,..,..,..
India,IND,"Reason for not having a mobile money account: do not have their own mobile phone (% without an account, age 15+)",fin13.1f.s,..,..,..,..,..
India,IND,Reason for not having a mobile money account: don't have enough money to use a mobile money account (% age 15+),fin13.1d,..,..,..,..,..
India,IND,"Reason for not having a mobile money account: don't have enough money to use a mobile money account (% without an account, age 15+)",fin13.1d.s,..,..,..,..,..
India,IND,Reason for not having a mobile money account: don't have the necessary documentation (% age 15+),fin13.1c,..,..,..,..,..
India,IND,"Reason for not having a mobile money account: don't have the necessary documentation (% without an account, age 15+)",fin13.1c.s,..,..,..,..,..
India,IND,Reason for not having a mobile money account: mobile money agents are too far away (% age 15+),fin13.1a,..,..,..,..,..
India,IND,"Reason for not having a mobile money account: mobile money agents are too far away (% without an account, age 15+)",fin13.1a.s,..,..,..,..,..
India,IND,Reason for not having a mobile money account: use an agent or someone else to make payments (% age 15+),fin13.1e,..,..,..,..,..
India,IND,"Reason for not having a mobile money account: use an agent or someone else to make payments (% without an account, age 15+)",fin13.1e.s,..,..,..,..,..
India,IND,Reason for not using their inactive account: bank or financial institution is too far away (% age 15+),fin10.1a,..,..,..,18.11,..
India,IND,"Reason for not using their inactive account: bank or financial institution is too far away (% with an inactive account, age 15+)",fin10.1a.s,..,..,..,49,..
India,IND,"Reason for not using their inactive account: don't feel comfortable using an account by themselves (% with an inactive account, age 15+)",fin10.1d.s,..,..,..,29.31,..
India,IND,Reason for not using their inactive account: don't feel comfortable using the account by themselves (% age 15+),fin10.1d,..,..,..,11.24,..
India,IND,Reason for not using their inactive account: don't have enough money to use an account (% age 15+),fin10.1c,..,..,..,14.4,..
India,IND,"Reason for not using their inactive account: don't have enough money to use an account (% with an inactive account, age 15+)",fin10.1c.s,..,..,..,36.51,..
India,IND,Reason for not using their inactive account: don't trust banks or financial institutions (% age 15+),fin10.1e,..,..,..,18.05,..
India,IND,"Reason for not using their inactive account: don't trust banks or financial institutions (% with an inactive account, age 15+)",fin10.1e.s,..,..,..,47.74,..
India,IND,Reason for not using their inactive account: no need for an account (% age 15+),fin10.1b,..,..,..,16.97,..
India,IND,"Reason for not using their inactive account: no need for an account (% with an inactive account, age 15+)",fin10.1b.s,..,..,..,46.42,..
India,IND,Received a public sector pension (% age 15+),fin38.t.d,..,..,6.28,8.19,..
India,IND,"Received a public sector pension, female (% age 15+)",fin38.t.d.1,..,..,7.21,9.11,..
India,IND,"Received a public sector pension, in labor force (% age 15+)",fin38.t.d.12,..,..,5.32,6.93,..
India,IND,"Received a public sector pension, income, poorest 40% (% ages 15+)",fin38.t.d.7,..,..,6.74,9.62,..
India,IND,"Received a public sector pension, income, richest 60% (% ages 15+)",fin38.t.d.8,..,..,5.97,7.24,..
India,IND,"Received a public sector pension, male (% age 15+)",fin38.t.d.2,..,..,5.37,7.34,..
India,IND,"Received a public sector pension, older (% age 25+)",fin38.t.d.4,..,..,8.19,10.56,..
India,IND,"Received a public sector pension, out of labor force (% age 15+)",fin38.t.d.11,..,..,7.42,9.75,..
India,IND,"Received a public sector pension, primary education or less (% ages 15+)",fin38.t.d.5,..,..,8.87,10.19,..
India,IND,"Received a public sector pension, rural (% age 15+)",fin38.t.d.9,..,..,..,8.94,..
India,IND,"Received a public sector pension, secondary education or more (% ages 15+)",fin38.t.d.6,..,..,3.32,4.12,..
India,IND,"Received a public sector pension, urban (% age 15+)",fin38.t.d.10,..,..,..,7.34,..
India,IND,"Received a public sector pension, young (% ages 15-24)",fin38.t.d.3,..,..,1.22,1.9,..
India,IND,Received a public sector pension: in cash only (% age 15+),fin38.39d.t,..,..,..,..,..
India,IND,"Received a public sector pension: in cash only (% of public sector pension recipients, age 15+)",fin38.39d.t.s,..,..,..,..,..
India,IND,Received a public sector pension: into a financial institution account (% age 15+),fin38.39a.t,..,..,..,..,..
India,IND,"Received a public sector pension: into a financial institution account (% of public sector pension recipients, age 15+)",fin38.39a.t.s,..,..,..,..,..
India,IND,Received a public sector pension: into an account (% age 15+),fin38.acc.t,..,..,..,..,..
India,IND,"Received a public sector pension: into an account (% of public sector pension recipients, age 15+)",fin38.acc.t.s,..,..,..,..,..
India,IND,Received a public sector pension: through a mobile phone (% age 15+),fin38.39b.t,..,..,..,..,..
India,IND,"Received a public sector pension: through a mobile phone (% of public sector pension recipients, age 15+)",fin38.39b.t.s,..,..,..,..,..
India,IND,Received a public sector pension: to a card (% age 15+),fin38.39e.t,..,..,..,..,..
India,IND,"Received a public sector pension: to a card (% of public sector pension recipients, age 15+)",fin38.39e.t.s,..,..,..,..,..
India,IND,Received digital payments (% age 15+),g20.receive.t.d,..,11.61,16.46,19.4,..
India,IND,"Received digital payments, female (% age 15+)",g20.receive.t.d.1,..,8.32,13.5,17.48,..
India,IND,"Received digital payments, in labor force (% age 15+)",g20.receive.t.d.12,..,14.98,20.87,20.8,..
India,IND,"Received digital payments, income, poorest 40% (% ages 15+)",g20.receive.t.d.7,..,7.2,12.07,17.95,..
India,IND,"Received digital payments, income, richest 60% (% ages 15+)",g20.receive.t.d.8,..,14.55,19.38,20.36,..
India,IND,"Received digital payments, male (% age 15+)",g20.receive.t.d.2,..,14.77,19.32,21.19,..
India,IND,"Received digital payments, older (% age 25+)",g20.receive.t.d.4,..,11.61,18.05,22.12,..
India,IND,"Received digital payments, out of labor force (% age 15+)",g20.receive.t.d.11,..,7.6,11.16,17.67,..
India,IND,"Received digital payments, primary education or less (% ages 15+)",g20.receive.t.d.5,..,8.78,13.65,17.96,..
India,IND,"Received digital payments, rural (% age 15+)",g20.receive.t.d.9,..,..,..,18.33,..
India,IND,"Received digital payments, secondary education or more (% ages 15+)",g20.receive.t.d.6,..,14.77,19.61,22.5,..
India,IND,"Received digital payments, urban (% age 15+)",g20.receive.t.d.10,..,..,..,20.64,..
India,IND,"Received digital payments, young (% ages 15-24)",g20.receive.t.d.3,..,11.62,12.26,12.17,..
India,IND,Received domestic remittances (% age 15+),fin28.t.d,..,9.79,15.76,12.79,..
India,IND,"Received domestic remittances, female (% age 15+)",fin28.t.d.1,..,7.02,13.02,11.18,..
India,IND,"Received domestic remittances, in labor force (% age 15+)",fin28.t.d.12,..,11.66,19.52,15.34,..
India,IND,"Received domestic remittances, income, poorest 40% (% ages 15+)",fin28.t.d.7,..,6.11,13.27,9.66,..
India,IND,"Received domestic remittances, income, richest 60% (% ages 15+)",fin28.t.d.8,..,12.24,17.41,14.86,..
India,IND,"Received domestic remittances, male (% age 15+)",fin28.t.d.2,..,12.45,18.41,14.29,..
India,IND,"Received domestic remittances, older (% age 25+)",fin28.t.d.4,..,10.68,16.06,12.93,..
India,IND,"Received domestic remittances, out of labor force (% age 15+)",fin28.t.d.11,..,7.55,11.24,9.63,..
India,IND,"Received domestic remittances, primary education or less (% ages 15+)",fin28.t.d.5,..,8.78,14.01,11.16,..
India,IND,"Received domestic remittances, rural (% age 15+)",fin28.t.d.9,..,..,..,11.19,..
India,IND,"Received domestic remittances, secondary education or more (% ages 15+)",fin28.t.d.6,..,10.94,17.64,16.23,..
India,IND,"Received domestic remittances, urban (% age 15+)",fin28.t.d.10,..,..,..,14.63,..
India,IND,"Received domestic remittances, young (% ages 15-24)",fin28.t.d.3,..,7.38,14.94,12.4,..
India,IND,Received domestic remittances: in person and in cash only (% age 15+),fin29c1.t,..,..,8.1,5.06,..
India,IND,"Received domestic remittances: in person and in cash only (% of recipients, age 15+)",fin29c1.t.s,..,..,51.4,39.54,..
India,IND,Received domestic remittances: into an account (% age 15+),fin29.t,..,..,4.86,4.74,..
India,IND,"Received domestic remittances: into an account (% of recipients, age 15+)",fin29.t.s,..,..,30.83,37.08,..
India,IND,Received domestic remittances: through a money transfer service (% age 15+),fin29c2.t,..,..,0.5,0.7,..
India,IND,"Received domestic remittances: through a money transfer service (% of recipients, age 15+)",fin29c2.t.s,..,..,3.17,5.46,..
India,IND,Received government payments (% age 15+),fing2p.t.d,..,11.71,13.85,20.14,..
India,IND,"Received government payments, female (% age 15+)",fing2p.t.d.1,..,11.37,13.94,21.73,..
India,IND,"Received government payments, in labor force (% age 15+)",fing2p.t.d.12,..,13.04,14.66,19.98,..
India,IND,"Received government payments, income, poorest 40% (% ages 15+)",fing2p.t.d.7,..,9.09,14.26,22.56,..
India,IND,"Received government payments, income, richest 60% (% ages 15+)",fing2p.t.d.8,..,13.46,13.58,18.53,..
India,IND,"Received government payments, male (% age 15+)",fing2p.t.d.2,..,12.05,13.76,18.65,..
India,IND,"Received government payments, older (% age 25+)",fing2p.t.d.4,..,11.67,15.91,22.43,..
India,IND,"Received government payments, out of labor force (% age 15+)",fing2p.t.d.11,..,10.13,12.88,20.34,..
India,IND,"Received government payments, primary education or less (% ages 15+)",fing2p.t.d.5,..,11.97,16.23,20.82,..
India,IND,"Received government payments, rural (% age 15+)",fing2p.t.d.9,..,..,..,21.36,..
India,IND,"Received government payments, secondary education or more (% ages 15+)",fing2p.t.d.6,..,11.44,11.18,18.73,..
India,IND,"Received government payments, urban (% age 15+)",fing2p.t.d.10,..,..,..,18.73,..
India,IND,"Received government payments, young (% ages 15-24)",fing2p.t.d.3,..,11.83,8.42,14.05,..
India,IND,Received government payments: in cash only (% age 15+),fing2p.cash.t,..,5.8,2.82,2.22,..
India,IND,"Received government payments: in cash only (% of government payment recipients, age 15+)",fing2p.cash.t.s,..,49.5,20.37,11.03,..
India,IND,Received government payments: into a financial institution account (% age 15+),fing2p.fin.t,..,4.47,7.7,10.27,..
India,IND,"Received government payments: into a financial institution account (% of government payment recipients, age 15+)",fing2p.fin.t.s,..,38.17,55.62,50.99,..
India,IND,Received government payments: into an account (% age 15+),fing2p.acc.t,..,4.49,8.15,11.38,..
India,IND,"Received government payments: into an account (% of government payment recipients, age 15+)",fing2p.acc.t.s,..,38.33,58.83,56.51,..
India,IND,Received government payments: through a mobile phone (% age 15+),fing2p.mob.t,..,0.28,0.47,1.23,..
India,IND,"Received government payments: through a mobile phone (% of government payment recipients, age 15+)",fing2p.mob.t.s,..,2.4,3.4,6.09,..
India,IND,Received government payments: to a card (% age 15+),fing2p.card.t,..,1.4,0.19,0.88,..
India,IND,"Received government payments: to a card (% of government payment recipients, age 15+)",fing2p.card.t.s,..,11.95,1.38,4.38,..
India,IND,Received government transfer (% age 15+),fin37.t.d,..,9.82,8.2,13.53,..
India,IND,Received government transfer or pension (% age 15+),fin37.38.t.d,..,..,12.35,18.91,..
India,IND,"Received government transfer or pension, female (% age 15+)",fin37.38.t.d.1,..,..,13.22,20.22,..
India,IND,"Received government transfer or pension, in labor force (% age 15+)",fin37.38.t.d.12,..,..,12.43,18.12,..
India,IND,"Received government transfer or pension, income, poorest 40% (% ages 15+)",fin37.38.t.d.7,..,..,12.88,21.58,..
India,IND,"Received government transfer or pension, income, richest 60% (% ages 15+)",fin37.38.t.d.8,..,..,11.99,17.12,..
India,IND,"Received government transfer or pension, male (% age 15+)",fin37.38.t.d.2,..,..,11.51,17.68,..
India,IND,"Received government transfer or pension, older (% age 25+)",fin37.38.t.d.4,..,..,14.06,20.98,..
India,IND,"Received government transfer or pension, out of labor force (% age 15+)",fin37.38.t.d.11,..,..,12.26,19.88,..
India,IND,"Received government transfer or pension, primary education or less (% ages 15+)",fin37.38.t.d.5,..,..,15.19,19.69,..
India,IND,"Received government transfer or pension, rural (% age 15+)",fin37.38.t.d.9,..,..,..,20.1,..
India,IND,"Received government transfer or pension, secondary education or more (% ages 15+)",fin37.38.t.d.6,..,..,9.16,17.28,..
India,IND,"Received government transfer or pension, urban (% age 15+)",fin37.38.t.d.10,..,..,..,17.52,..
India,IND,"Received government transfer or pension, young (% ages 15-24)",fin37.38.t.d.3,..,..,7.83,13.41,..
India,IND,Received government transfer or pension: cash only (% age 15+),fin37.38.39d.t,..,..,2.3,1.99,..
