Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
IDA & IBRD total,IBT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.10710161,51.68168363,50.73760176,49.99930274,49.10994824,48.30532741,47.84710995,47.70371955,47.72506067,47.42974486,46.9363537,46.46454227,45.81033059,44.47250259,43.35935241,42.08611849,40.99326666,40.23228908,39.4219891,38.54970612,37.46294378,36.46010964,35.40971193,34.30619048,33.48051287,32.89141508,32.26960629,31.51685452,30.92896776,31.67523411,31.29720431,30.84118722,30.71520332,
IDA total,IDA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.99956063,62.07646492,61.72690928,61.78765708,61.24543214,60.78950904,60.25518684,60.14686597,59.74343057,59.55529543,58.71501796,57.72821181,56.85755631,56.12689712,55.40909177,54.79883652,54.18817901,53.66308249,52.97066069,52.1675321,51.6651405,51.06019453,50.43189505,49.62324934,48.87385272,48.61231821,47.81443967,46.99677778,46.64029685,46.37077241,46.07809165,45.2010313,44.87200836,
IDA blend,IDB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.20308327,49.24852703,48.64603359,48.84005126,47.98271943,47.7003868,46.92707553,47.09005848,46.71335031,46.82354332,46.19162755,45.05809807,44.52465058,44.16023633,43.70210519,43.3178229,42.91921181,42.85803431,41.89900343,41.30910874,40.82674006,39.99351241,39.19816591,39.00290195,38.4732791,38.83938204,37.98991454,37.07661561,37.24712827,36.81204166,36.02115201,34.7731045,34.33621245,
Indonesia,IDN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.82179436,46.21632535,45.51282712,44.72862644,43.98077634,43.82958007,43.76451707,44.89602775,45.13320671,45.27798328,43.77067705,44.33824756,46.37890227,43.329949,43.99477489,42.06411761,41.26117937,41.09616772,40.45366923,39.12808108,37.19288227,35.93072583,34.97518115,34.28238811,33.04385288,31.82043354,30.79003239,29.71324387,28.72392845,29.57158077,28.98720026,29.28486225,28.7684839,
IDA only,IDX,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3718741,68.4750017,68.21483031,68.19581158,67.77394592,67.26941686,66.90742718,66.65310827,66.27012603,65.97797302,65.06882795,64.17802874,63.16206311,62.26792782,61.41485905,60.69033517,60.00860317,59.27085537,58.7413965,57.83608099,57.31604146,56.80870753,56.29794296,55.20444415,54.36841821,53.79150925,52.95958651,52.12884984,51.48462898,51.34558132,51.34404266,50.66269142,50.56762175,
Isle of Man,IMN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.35895476,63.14073247,62.89118338,62.61740351,62.25117909,61.90142323,61.43672833,60.92935677,60.27142336,59.64472988,58.84796999,57.93366812,57.04076433,55.98220427,55.02044818,54.30905999,53.53127137,52.76513322,51.92214317,51.05607315,49.08603396,47.08814996,46.18458381,45.18895969,44.20630765,43.23821501,42.28149831,41.29499688,40.65181385,44.675494,44.07919279,42.86099759,43.51358293,
Not classified,INX,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.99354992,13.5758867,13.12422638,12.57959692,12.00833713,11.2387005,10.91283433,9.102648326,8.641104076,7.951296665,7.104550391,7.031067508,6.495126786,6.372635882,5.906138729,5.705244695,5.441001713,5.286214088,5.591190621,5.751251215,5.723762513,5.786176431,5.777034538,5.44128759,5.321017431,5.280559149,5.045903927,4.763076667,4.428806399,4.479681084,4.48890293,3.986036649,4.026888617,
"Iran, Islamic Rep.",IRN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.86067798,24.6283655,24.50277126,24.39062988,24.10163133,23.50762616,23.43387672,23.23200263,23.12655738,22.7063768,22.41301429,21.92704086,21.3298159,21.06391647,20.84392775,20.45667512,19.90410908,19.58850695,19.40187843,18.13006575,17.49798212,18.3938057,17.13454181,16.93366451,17.14574741,16.68842458,16.58549517,16.65399511,16.97913376,16.72774961,15.51905737,14.54836914,14.3072427,
Iraq,IRQ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.50431531,18.56247936,18.48630999,18.39197844,18.23489767,17.77656597,16.9790591,15.88748797,15.28597812,14.47406256,14.08719812,14.19125196,14.26787683,13.74314939,13.58738334,13.20370377,12.77094521,12.30834236,11.88055066,11.4945782,11.13285025,10.51962973,10.08079376,9.942605389,9.592444987,9.037228962,9.035155791,8.884257964,8.494671899,8.657591311,8.61905586,8.279127219,8.245639054,
Iceland,ISL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.17475332,10.45260424,9.192738227,9.06080696,9.573968745,9.977212539,9.084370526,8.648055125,8.916855579,8.712747338,7.712171595,7.369073593,6.984525808,6.321388037,6.529745707,6.313866562,5.919571567,4.604113926,4.834499262,5.586766182,5.488530357,5.548413289,4.445250341,4.53536939,4.238837642,3.895292321,3.757026556,4.029967031,4.036532162,4.043297236,4.094226973,4.092560289,3.708619681,
Israel,ISR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.535093368,3.525706376,3.559559117,3.349088314,2.923137812,2.542216006,2.404369258,2.32967274,2.371118423,2.201272205,2.029842456,2.013120826,1.881374036,2.04615245,2.011421317,1.766774539,1.601198136,1.696378742,1.671442135,1.602360231,1.383000298,1.108142743,1.243068824,1.111334643,1.020584303,1.017959114,1.004280011,0.922923448,0.920831314,0.9149375,0.795746339,0.780042319,0.762244942,
Italy,ITA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.442841637,8.004366318,7.082704507,6.897877685,6.583006728,6.128944564,5.880605575,5.765782748,5.42122601,5.231853284,5.210187601,4.925362194,4.715997938,4.136907301,4.198306555,4.272577643,3.967047105,3.699081028,3.690751225,3.768186079,3.680748652,3.69246137,3.601344932,3.643046913,3.751378224,3.884447496,3.782818975,3.756879065,3.889869077,3.981957172,4.050170409,3.787697672,3.594571522,
Jamaica,JAM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.87966507,27.47469536,24.63182702,23.94333275,23.19440086,22.66133171,21.24070906,20.99683234,20.59480004,20.85340026,20.76591278,20.12715738,20.38495235,18.48246725,18.1083849,18.27610611,17.64100724,17.47829963,17.65113529,17.73665361,17.62370157,18.10924395,18.22078197,18.45136664,17.74493888,16.72249306,16.76081235,16.26111835,15.23062796,15.93642451,15.73787475,14.85420289,14.60951653,
Jordan,JOR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.911282896,4.813748918,4.750594414,4.680668376,4.591585016,4.52968541,4.448124546,4.376865494,4.298652863,4.209301224,4.076748022,3.933883101,4.04408372,4.114470155,3.994499227,3.880512276,3.77573929,3.683665906,3.578234427,3.547644506,3.497058728,3.453153375,3.438702346,3.441103508,3.445044058,3.428487434,3.375137429,3.742373828,3.356217449,3.304779643,3.279837123,3.302186866,3.221501767,
Japan,JPN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.73607819,6.415860359,5.964802615,5.807255613,5.706732644,5.514250574,5.364807,5.295662227,5.217255751,4.93830527,4.746163485,4.549662935,4.493899682,4.478803556,4.319414124,4.159282646,4.118290336,4.102712839,4.064162981,3.938459535,3.699158635,3.752522275,3.592823907,3.524867268,3.497725099,3.383711308,3.325157156,3.396732821,3.265642685,3.147895945,3.058970017,3.100891967,3.005134765,
Kazakhstan,KAZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.04618834,36.08215025,36.2355455,36.51468485,36.56372087,36.56822063,36.58152931,36.72624697,36.70405197,36.25110405,35.51978929,35.47824784,35.25403726,33.50135745,32.40524798,31.535089,31.2245322,30.16016245,29.01663314,28.28286402,26.45393975,25.53953833,24.19434497,21.93304946,18.01285317,16.2830987,15.38147354,14.23804664,13.7001455,13.4616066,13.15855697,12.3618722,12.12869697,
Kenya,KEN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.41061414,48.25543989,48.07131145,47.73955357,47.39497455,46.94904547,46.58633588,46.10324808,45.65512673,45.34943803,44.73154387,44.21926246,43.66273783,43.05179347,42.39114007,41.78034299,41.05317674,40.59476384,40.20101439,39.52272769,38.93549837,38.26930854,37.63614572,36.92508516,36.2633276,35.62100755,35.01872212,34.25202287,33.58815152,33.64507007,33.43312297,32.78047718,32.25377494,
Kyrgyz Republic,KGZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.49966475,38.16113597,38.97476183,41.98371756,47.18888863,47.1450376,48.28034751,48.99992447,52.38906881,53.07058243,52.92109071,49.09718464,43.23972258,38.90508965,38.49783466,36.269102,34.48374423,34.01392718,34.21241856,34.53881867,33.51404726,32.82536407,32.19259777,31.43878254,30.44547028,29.40590119,27.872605,27.69173728,24.21133285,25.10922098,25.16754426,24.59505728,23.85482473,
Cambodia,KHM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.54066875,78.31798133,78.30226482,78.70512416,78.34738046,77.55819335,77.00815142,76.30036086,75.50272251,73.47632206,68.93379009,67.22829261,65.72005004,63.73367893,62.08268497,60.10099296,58.1269648,55.92059606,58.03857307,54.78567984,56.54766301,53.20100035,49.52267219,45.99601309,42.46842399,37.54025846,38.20637818,39.03766879,39.8680952,36.89997773,37.13157651,36.6562919,36.00656689,
Kiribati,KIR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.36685117,14.02871814,13.48063606,12.55605217,11.77075891,11.14041635,10.77119006,12.02347444,11.3438139,10.96559561,10.40791658,9.703682677,9.078438213,8.306922386,7.862582822,7.55178002,7.237253408,7.063827607,6.923595024,6.508024601,6.266670579,6.047201477,5.893390826,5.501278039,5.232761288,4.939142593,4.923426235,4.996520331,5.142989474,5.371204009,5.346995199,5.431801286,5.324327948,
Kuwait,KWT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.416802152,2.348804731,2.255928879,2.160805892,2.075969666,2.127335545,2.17251847,2.213920736,2.281476286,2.344841946,2.397187312,2.445504468,2.488166866,2.567123579,2.642312922,2.594575229,2.551150272,2.512653638,2.466261858,2.430716819,2.391792469,2.343005873,2.29884031,2.25292172,2.196526995,2.148831326,2.105607555,2.066079281,2.020433748,2.017088006,1.997582393,1.974981001,1.944934953,
Latin America & Caribbean (excluding high income),LAC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.18930142,22.40534236,22.1557438,21.47431771,21.14888243,20.46333753,20.57008973,19.41458379,19.8841061,19.26683033,19.50650676,19.41490799,18.90556366,18.82007591,18.52760313,17.78364045,16.95468037,16.30177757,16.29340158,15.93683039,15.64671593,15.09340244,14.95877153,14.56079092,14.53921855,14.63739427,14.67816625,14.6113984,14.19333254,15.05193617,14.56789473,13.61718843,12.96951443,
Lao PDR,LAO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.47442285,86.31156915,86.07865959,85.8179845,85.41295009,84.74582761,83.86638411,83.22268644,82.54636982,81.78785305,80.9820951,80.14144315,79.28725939,78.30157286,77.31047508,76.35628158,75.16802787,73.95797426,72.65789321,71.43827407,70.13021468,68.66084164,67.12683958,65.62719484,64.12132624,62.6674181,61.04544942,62.73468092,64.4408424,66.34928667,67.7823596,69.56598738,69.6416787,
Lebanon,LBN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.372044232,7.194812194,7.045036917,6.899087229,6.761504215,6.540004143,6.433942264,6.32197486,6.247659371,6.103682027,5.934411467,5.761211179,5.587509758,5.367014929,5.221404108,5.111468055,4.873025675,4.637360094,4.388906283,4.193921981,4.09792301,3.986262259,3.922556895,3.882510588,3.819917612,3.708478613,3.614947826,3.547959215,3.563202212,3.624268297,3.596729225,3.476339611,3.443305966,
Liberia,LBR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.47765001,54.49598828,54.47364957,54.57949927,54.41621308,54.00086321,53.41663341,52.91584693,52.35283093,51.82616618,51.46766672,50.83329136,53.21317388,52.53686189,51.90601922,51.07798092,49.97575418,49.05027647,48.28071076,47.30612803,46.05578214,44.74028558,43.11228859,42.50977678,41.95822156,41.65437802,40.61688436,40.10333856,40.17483134,40.3009315,40.1252983,39.45468463,38.86562399,
Libya,LBY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32740646,13.33248428,13.44036044,13.30722707,13.52033675,13.35698639,13.35246129,13.18297974,13.22596974,12.97746775,12.8770634,12.94949,12.42923348,12.12433616,11.6067733,11.234452,10.7910347,10.6876861,10.53076161,10.25466151,9.489836001,9.882163136,10.02224768,10.10272042,9.785162037,9.714063198,9.203544934,8.979516502,9.061312239,9.185157041,9.110232489,8.825816543,8.693938841,
St. Lucia,LCA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.89111786,24.56921588,23.96327952,27.41985554,25.8319368,25.21360822,20.49280901,23.13663366,21.70821114,21.07125427,17.47356318,14.30858933,14.56205967,16.43342596,13.77270269,14.02843602,13.58081425,13.18781642,12.89840707,12.50331607,12.1046892,11.79810726,11.51499327,11.2189671,10.93927019,10.64487064,10.34678508,11.34901775,9.973882206,9.325018468,11.08267145,10.62088429,10.38612977,
Latin America & Caribbean,LCN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.44551106,21.55128315,21.24536146,20.73150087,20.39627458,19.76611029,19.70947354,18.630246,19.07957094,18.52916188,18.69043144,18.63199125,18.21183386,18.08581316,17.77503401,17.04024402,16.2348983,15.63632466,15.63357507,15.2925717,14.97667608,14.45035863,14.29408882,13.8897831,13.83923428,13.91198344,14.04751644,14.04972882,13.73652564,14.51476863,14.08878577,13.20008061,12.5907006,
Least developed countries: UN classification,LDC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.67672911,70.68944084,70.55225639,70.44848743,70.09104902,69.62215299,69.21374434,68.9258533,68.54746593,68.20219858,67.24113981,66.2877211,65.2858021,64.36131676,63.59349515,62.88480566,62.35603944,61.76650552,61.3286655,60.53458217,60.04047497,59.33529844,58.76733498,57.83797978,57.08070582,56.39757193,55.36000757,54.42308569,53.72203362,53.61399853,53.70158824,53.06123744,53.0627047,
Low income,LIC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.34165309,70.57229768,70.52299498,70.42528146,70.2492859,69.99318398,69.88864612,69.80829925,69.52581086,69.62831557,69.26175868,69.05613947,68.71723066,68.10214247,67.66338314,66.85738013,66.11731155,65.24033751,64.56114875,63.65968265,62.91717838,62.43007834,62.10077535,61.17610735,60.64682114,60.07673501,59.30940837,58.44237576,57.57950635,57.87735003,57.99580173,57.53631073,57.82836335,
Liechtenstein,LIE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.39018622,43.62431997,38.65694364,42.56858794,37.34641149,35.12960593,37.36019864,41.57799191,39.84554174,38.01696077,36.25871073,34.4755285,34.00086691,34.9220153,32.93637518,33.11571661,32.4584212,33.47041142,33.48904492,30.94335091,30.77750364,30.99421452,29.62725155,28.12643375,28.66241757,27.10064957,26.0738127,25.4978887,25.32719568,27.12406305,27.27568237,26.4927641,26.26008077,
Lower middle income,LMC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.73360276,59.59143417,59.176173,58.98044827,58.44681615,57.863187,57.07395579,56.6475506,56.1077592,55.65575747,54.80257879,53.7105873,52.70647244,51.82207064,50.83985779,50.08617195,49.29830781,48.69397185,47.88740527,47.15988865,46.08650772,44.75736701,43.98154458,43.17564148,42.16852409,41.45521852,40.56513126,39.51833999,38.90989699,40.56572986,39.89411683,38.9862631,39.15834846,
Low & middle income,LMY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.50426385,54.02127527,52.95832796,52.06609624,51.08153984,50.19881777,49.66555763,49.48050453,49.40689895,49.11009526,48.64834402,48.18610183,47.48767007,46.14123409,44.98151254,43.68458186,42.60732563,41.83186595,40.95386112,40.04923834,38.92516262,37.88912978,36.79184512,35.65272833,34.78788428,34.17858726,33.53486231,32.73662327,32.09670069,32.85419048,32.45341811,31.97638106,31.84841519,
Lesotho,LSO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.22803487,50.90881336,50.57371907,50.1194365,50.27272546,50.17500474,49.93522408,48.92361397,47.83384726,46.37769009,44.74834204,43.31542705,41.61082563,40.12547076,38.34290911,36.70184325,34.33372624,32.62250651,32.5319145,32.31015228,32.04470034,31.59882624,31.37133777,31.14190417,30.83670975,30.43545064,30.40213241,30.26760866,29.83420272,30.21381574,30.11093736,29.55763075,29.19698831,
Late-demographic dividend,LTE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5287659,49.76464485,48.15291607,46.77328564,45.17669853,43.91779715,43.37019559,43.34314406,43.62587083,43.37573048,43.00311113,42.67279128,41.86235474,40.16211855,38.52276965,36.70418016,35.10769562,34.02758123,32.90728341,31.84693053,30.56645676,29.60508147,27.92976569,26.29694763,25.30771154,24.5576102,23.86473946,23.08093189,22.13866033,21.47714049,21.12155561,20.61794512,20.2095377,
Lithuania,LTU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.34159195,23.93251346,23.42855422,22.72141493,22.19775719,21.57453249,20.65826724,19.5569798,19.98890455,19.24114653,17.57328805,18.64130827,18.71283823,16.28427808,14.2711617,13.8325563,11.32540963,8.064580729,8.983905617,8.830495223,8.48613967,8.796752828,8.422799519,9.16599738,9.069029351,7.97550842,7.784080518,7.182581986,6.43624095,5.689860809,5.312820961,5.45559223,5.061796841,
Luxembourg,LUX,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.545475103,3.378596638,3.198952502,3.154779485,3.872150936,2.644129696,2.341043004,2.919035983,1.9522375,2.444136347,1.5289901,1.968822201,2.722684821,1.960753881,1.735763302,1.828463806,1.844476848,1.665224607,1.355357519,1.103420428,1.232555727,1.325023008,1.585856592,1.426567432,1.04461289,1.025874886,1.389288696,1.053849839,0.681853559,0.775642861,1.144367606,1.080874714,0.872611036,
Latvia,LVA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.21130477,22.77620362,22.33042876,21.78909953,21.22210272,20.48838362,19.78715865,19.02838734,17.491617,14.92553998,15.47088311,16.22871851,14.24371656,13.30137282,12.05116959,11.46099588,10.17992805,7.957091273,8.750841965,8.614453592,8.895122436,8.373285636,8.056219324,7.503668812,7.93915516,7.69189927,6.867644972,6.97213793,7.293708336,7.219663248,6.78852065,6.782441175,6.750060203,
"Macao SAR, China",MAC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.399694237,0.395499318,0.394055927,0.393246614,0.393557962,0.395416355,0.397748782,0.40024245,0.400197873,0.399871886,0.399964112,0.399963264,0.399813998,0.399823245,0.400115907,0.399890704,0.399907661,0.399922906,0.400088493,0.466293313,0.466001933,0.470900951,0.475114799,0.489816894,0.50073372,0.504089609,0.514658627,0.516867343,0.515854992,0.518007286,0.518019134,0.513104771,0.509184842,
St. Martin (French part),MAF,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.92718872,49.66475505,49.42635587,48.97319113,48.75337499,48.19621722,47.77236961,47.15092689,46.54503113,45.83176961,45.04479836,44.38665078,43.89529134,45.82527499,45.47557927,43.39541702,41.77927712,40.70909776,40.3009556,40.03338871,39.786665,39.21808959,38.04793556,37.25309011,36.28330966,35.23436047,34.24144289,33.27344464,32.30796961,31.99709245,31.23976927,29.30865167,29.59012279,
Monaco,MCO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.78746081,39.99996763,43.12794167,43.80805983,42.83317767,42.83131007,41.55526551,45.67597334,48.89630843,50.86535998,51.02424459,49.63837545,49.44771685,49.50952758,49.13010731,48.82153,50.01773852,49.7486072,51.13905463,54.59995421,54.38715485,55.37453215,56.34519316,58.75770111,59.56080649,60.39058165,59.36168546,59.15378076,58.26998995,57.59220738,56.59838177,55.38076424,51.13621051,
Madagascar,MDG,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.10800736,79.07922685,79.02428064,79.06707697,79.01923101,78.96404544,78.85317864,78.76751678,78.670424,78.66616838,78.64606032,81.14338262,81.63759814,81.92382583,81.96409486,80.28744241,78.42293372,76.30338901,75.12220392,73.31129986,71.24585452,68.87288285,71.24286724,73.10683057,74.64427826,73.98339387,73.29210609,72.62705628,71.78754175,71.52766525,71.15182999,70.06644693,69.37767579,
Maldives,MDV,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.81018435,21.47748034,21.12673901,20.71642143,20.2708242,19.09918647,17.72884095,16.61030606,15.56384078,14.48280429,15.94287129,16.76343668,17.79271892,17.21475636,17.24209058,16.1204192,15.39116971,14.60726455,14.02140504,12.71262663,11.31122756,10.19792016,9.044375168,7.978963729,8.293451913,8.525410344,8.213755078,7.987012987,8.000586187,8.209823159,8.217524355,7.938817517,7.700139404,
Middle East & North Africa,MEA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.55309062,28.67274199,27.87855612,27.60663541,27.06362247,26.14349059,25.98123766,25.37060119,24.81394499,24.70460928,23.77561521,23.0424979,22.87908398,22.96949521,22.22787377,21.64485246,21.09720132,20.24313123,19.43036507,18.53110294,18.16959798,17.66936366,17.35185433,16.95450535,16.13076069,15.57126774,15.40385384,14.53740609,14.41629563,14.16880379,13.69086056,13.03843976,12.91880991,
Mexico,MEX,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9357352,25.94024931,25.84433069,24.60646058,23.47817168,21.92596228,23.40900094,19.32657726,20.22116062,17.40542421,17.46030196,17.20407133,16.35400802,15.57955462,15.63645403,14.9555796,14.49994629,14.40940527,14.51044108,14.63555629,14.2228238,14.27884617,14.19778319,14.30112995,13.95263016,13.6044584,13.64899313,13.35594919,13.04408851,13.16697006,13.31181553,12.64955222,11.96475522,
Marshall Islands,MHL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
