country,date,indicator,countryiso3code,value,unit,obs_status,decimal,Region
Nepal,2014,Current account balance (% of GDP),NPL,2.18298241690426,,,0,South Asia
Nepal,2013,Current account balance (% of GDP),NPL,5.23137372695533,,,0,South Asia
Nepal,2012,Current account balance (% of GDP),NPL,2.66070688066427,,,0,South Asia
Nepal,2011,Current account balance (% of GDP),NPL,1.33775079697372,,,0,South Asia
Nepal,2024,"Current account balance (BoP, current US$)",NPL,1953752173.62912,,,0,South Asia
Nepal,2023,"Current account balance (BoP, current US$)",NPL,146659898.262579,,,0,South Asia
Nepal,2022,"Current account balance (BoP, current US$)",NPL,-3088173790.26421,,,0,South Asia
Nepal,2021,"Current account balance (BoP, current US$)",NPL,-5362970002.43642,,,0,South Asia
Nepal,2020,"Current account balance (BoP, current US$)",NPL,-84136987.8719229,,,0,South Asia
Nepal,2019,"Current account balance (BoP, current US$)",NPL,-1753624816.93134,,,0,South Asia
Nepal,2018,"Current account balance (BoP, current US$)",NPL,-2748523176.47241,,,0,South Asia
Nepal,2017,"Current account balance (BoP, current US$)",NPL,-1032642815.94551,,,0,South Asia
Nepal,2016,"Current account balance (BoP, current US$)",NPL,-167829918.885316,,,0,South Asia
Nepal,2015,"Current account balance (BoP, current US$)",NPL,2446630400.04284,,,0,South Asia
Nepal,2014,"Current account balance (BoP, current US$)",NPL,496227113.170158,,,0,South Asia
Nepal,2013,"Current account balance (BoP, current US$)",NPL,1159387765.73809,,,0,South Asia
Nepal,2012,"Current account balance (BoP, current US$)",NPL,577455898.355328,,,0,South Asia
Nepal,2011,"Current account balance (BoP, current US$)",NPL,288604650.246019,,,0,South Asia
Nepal,2022,Financial institution account (% age 15+),NPL,..,,,0,South Asia
Nepal,2021,Financial institution account (% age 15+),NPL,52.8,,,0,South Asia
Nepal,2017,Financial institution account (% age 15+),NPL,45.39,,,0,South Asia
Nepal,2014,Financial institution account (% age 15+),NPL,33.8,,,0,South Asia
Nepal,2011,Financial institution account (% age 15+),NPL,25.31,,,0,South Asia
Nepal,2022,"Financial institution account, female (% age 15+)",NPL,..,,,0,South Asia
Nepal,2021,"Financial institution account, female (% age 15+)",NPL,49.66,,,0,South Asia
Nepal,2017,"Financial institution account, female (% age 15+)",NPL,41.6,,,0,South Asia
Nepal,2014,"Financial institution account, female (% age 15+)",NPL,31.27,,,0,South Asia
Nepal,2011,"Financial institution account, female (% age 15+)",NPL,21.22,,,0,South Asia
Nepal,2022,"Financial institution account, male (% age 15+)",NPL,..,,,0,South Asia
Nepal,2021,"Financial institution account, male (% age 15+)",NPL,56.33,,,0,South Asia
Nepal,2017,"Financial institution account, male (% age 15+)",NPL,49.98,,,0,South Asia
Nepal,2014,"Financial institution account, male (% age 15+)",NPL,36.72,,,0,South Asia
Nepal,2011,"Financial institution account, male (% age 15+)",NPL,29.56,,,0,South Asia
Nepal,2022,"Financial institution account, rural (% age 15+)",NPL,..,,,0,South Asia
Nepal,2021,"Financial institution account, rural (% age 15+)",NPL,50.47,,,0,South Asia
Nepal,2017,"Financial institution account, rural (% age 15+)",NPL,..,,,0,South Asia
Nepal,2014,"Financial institution account, rural (% age 15+)",NPL,..,,,0,South Asia
Nepal,2011,"Financial institution account, rural (% age 15+)",NPL,..,,,0,South Asia
Nepal,2022,"Financial institution account, urban (% age 15+)",NPL,..,,,0,South Asia
Nepal,2021,"Financial institution account, urban (% age 15+)",NPL,60.06,,,0,South Asia
Nepal,2017,"Financial institution account, urban (% age 15+)",NPL,..,,,0,South Asia
Nepal,2014,"Financial institution account, urban (% age 15+)",NPL,..,,,0,South Asia
Nepal,2011,"Financial institution account, urban (% age 15+)",NPL,..,,,0,South Asia
Nepal,2022,Mobile money account (% age 15+),NPL,..,,,0,South Asia
Nepal,2021,Mobile money account (% age 15+),NPL,6.09,,,0,South Asia
Nepal,2017,Mobile money account (% age 15+),NPL,..,,,0,South Asia
Nepal,2014,Mobile money account (% age 15+),NPL,0.34,,,0,South Asia
Nepal,2011,Mobile money account (% age 15+),NPL,..,,,0,South Asia
Nepal,2022,"Mobile money account, female (% age 15+)",NPL,..,,,0,South Asia
Nepal,2021,"Mobile money account, female (% age 15+)",NPL,3.69,,,0,South Asia
Nepal,2017,"Mobile money account, female (% age 15+)",NPL,..,,,0,South Asia
Nepal,2014,"Mobile money account, female (% age 15+)",NPL,0.28,,,0,South Asia
Nepal,2011,"Mobile money account, female (% age 15+)",NPL,..,,,0,South Asia
Nepal,2022,"Mobile money account, male (% age 15+)",NPL,..,,,0,South Asia
Nepal,2021,"Mobile money account, male (% age 15+)",NPL,8.8,,,0,South Asia
Nepal,2017,"Mobile money account, male (% age 15+)",NPL,..,,,0,South Asia
Nepal,2014,"Mobile money account, male (% age 15+)",NPL,0.4,,,0,South Asia
Nepal,2011,"Mobile money account, male (% age 15+)",NPL,..,,,0,South Asia
Nepal,2022,"Mobile money account, rural (% age 15+)",NPL,..,,,0,South Asia
Nepal,2021,"Mobile money account, rural (% age 15+)",NPL,5,,,0,South Asia
Nepal,2017,"Mobile money account, rural (% age 15+)",NPL,..,,,0,South Asia
Nepal,2014,"Mobile money account, rural (% age 15+)",NPL,..,,,0,South Asia
Nepal,2011,"Mobile money account, rural (% age 15+)",NPL,..,,,0,South Asia
Nepal,2022,"Mobile money account, urban (% age 15+)",NPL,..,,,0,South Asia
Nepal,2021,"Mobile money account, urban (% age 15+)",NPL,9.5,,,0,South Asia
Nepal,2017,"Mobile money account, urban (% age 15+)",NPL,..,,,0,South Asia
Nepal,2014,"Mobile money account, urban (% age 15+)",NPL,..,,,0,South Asia
Nepal,2011,"Mobile money account, urban (% age 15+)",NPL,..,,,0,South Asia
Nepal,2022,Own a mobile phone (% age 15+),NPL,..,,,0,South Asia
Nepal,2021,Own a mobile phone (% age 15+),NPL,79.57,,,0,South Asia
Nepal,2017,Own a mobile phone (% age 15+),NPL,..,,,0,South Asia
Nepal,2014,Own a mobile phone (% age 15+),NPL,..,,,0,South Asia
Nepal,2011,Own a mobile phone (% age 15+),NPL,..,,,0,South Asia
Nepal,2022,Owns a debit or credit card (% age 15+),NPL,..,,,0,South Asia
Nepal,2021,Owns a debit or credit card (% age 15+),NPL,14.18,,,0,South Asia
Nepal,2017,Owns a debit or credit card (% age 15+),NPL,9.11,,,0,South Asia
Nepal,2014,Owns a debit or credit card (% age 15+),NPL,6.95,,,0,South Asia
Nepal,2011,Owns a debit or credit card (% age 15+),NPL,4.07,,,0,South Asia
Nepal,2022,"Owns a debit or credit card, female (% age 15+)",NPL,..,,,0,South Asia
Nepal,2021,"Owns a debit or credit card, female (% age 15+)",NPL,11.32,,,0,South Asia
Nepal,2017,"Owns a debit or credit card, female (% age 15+)",NPL,5.98,,,0,South Asia
Nepal,2014,"Owns a debit or credit card, female (% age 15+)",NPL,4.61,,,0,South Asia
Nepal,2011,"Owns a debit or credit card, female (% age 15+)",NPL,2.02,,,0,South Asia
Nepal,2022,"Owns a debit or credit card, male (% age 15+)",NPL,..,,,0,South Asia
Nepal,2021,"Owns a debit or credit card, male (% age 15+)",NPL,17.39,,,0,South Asia
Nepal,2017,"Owns a debit or credit card, male (% age 15+)",NPL,12.9,,,0,South Asia
Nepal,2014,"Owns a debit or credit card, male (% age 15+)",NPL,9.65,,,0,South Asia
Nepal,2011,"Owns a debit or credit card, male (% age 15+)",NPL,6.2,,,0,South Asia
Nepal,2022,"Owns a debit or credit card, rural (% age 15+)",NPL,..,,,0,South Asia
Nepal,2021,"Owns a debit or credit card, rural (% age 15+)",NPL,11.86,,,0,South Asia
Nepal,2017,"Owns a debit or credit card, rural (% age 15+)",NPL,..,,,0,South Asia
Nepal,2014,"Owns a debit or credit card, rural (% age 15+)",NPL,..,,,0,South Asia
Nepal,2011,"Owns a debit or credit card, rural (% age 15+)",NPL,..,,,0,South Asia
Nepal,2022,"Owns a debit or credit card, urban (% age 15+)",NPL,..,,,0,South Asia
Nepal,2021,"Owns a debit or credit card, urban (% age 15+)",NPL,21.39,,,0,South Asia
Nepal,2017,"Owns a debit or credit card, urban (% age 15+)",NPL,..,,,0,South Asia
Nepal,2014,"Owns a debit or credit card, urban (% age 15+)",NPL,..,,,0,South Asia
Nepal,2011,"Owns a debit or credit card, urban (% age 15+)",NPL,..,,,0,South Asia
Pakistan,2022,Account (% age 15+),PAK,..,,,0,South Asia
Pakistan,2021,Account (% age 15+),PAK,20.98,,,0,South Asia
Pakistan,2017,Account (% age 15+),PAK,21.29,,,0,South Asia
Pakistan,2014,Account (% age 15+),PAK,13.04,,,0,South Asia
Pakistan,2011,Account (% age 15+),PAK,10.31,,,0,South Asia
Pakistan,2024,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),PAK,..,,,0,South Asia
Pakistan,2023,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),PAK,..,,,0,South Asia
Pakistan,2022,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),PAK,..,,,0,South Asia
Pakistan,2021,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),PAK,20.98,,,0,South Asia
Pakistan,2020,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),PAK,..,,,0,South Asia
Pakistan,2019,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),PAK,..,,,0,South Asia
Pakistan,2018,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),PAK,..,,,0,South Asia
Pakistan,2017,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),PAK,21.29,,,0,South Asia
Pakistan,2016,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),PAK,..,,,0,South Asia
Pakistan,2015,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),PAK,..,,,0,South Asia
Pakistan,2014,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),PAK,13.04,,,0,South Asia
Pakistan,2013,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),PAK,..,,,0,South Asia
Pakistan,2012,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),PAK,..,,,0,South Asia
Pakistan,2011,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),PAK,10.31,,,0,South Asia
Pakistan,2024,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2023,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2022,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2021,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",PAK,13.48,,,0,South Asia
Pakistan,2020,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2019,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2018,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2017,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",PAK,7.03,,,0,South Asia
Pakistan,2016,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2015,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2014,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",PAK,4.84,,,0,South Asia
Pakistan,2013,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2012,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2011,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",PAK,2.95,,,0,South Asia
Pakistan,2024,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2023,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2022,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2021,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",PAK,28.18,,,0,South Asia
Pakistan,2020,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2019,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2018,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2017,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",PAK,34.61,,,0,South Asia
Pakistan,2016,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2015,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2014,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",PAK,20.97,,,0,South Asia
Pakistan,2013,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2012,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2011,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",PAK,17.28,,,0,South Asia
Pakistan,2024,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",PAK,..,,,0,South Asia
Pakistan,2023,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",PAK,..,,,0,South Asia
Pakistan,2022,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",PAK,..,,,0,South Asia
Pakistan,2021,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",PAK,22.54,,,0,South Asia
Pakistan,2020,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",PAK,..,,,0,South Asia
Pakistan,2019,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",PAK,..,,,0,South Asia
Pakistan,2018,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",PAK,..,,,0,South Asia
Pakistan,2017,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",PAK,24.58,,,0,South Asia
Pakistan,2016,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",PAK,..,,,0,South Asia
Pakistan,2015,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",PAK,..,,,0,South Asia
Pakistan,2014,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",PAK,12.96,,,0,South Asia
Pakistan,2013,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",PAK,..,,,0,South Asia
Pakistan,2012,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",PAK,..,,,0,South Asia
Pakistan,2011,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",PAK,11.45,,,0,South Asia
Pakistan,2024,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2023,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2022,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2021,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",PAK,17.61,,,0,South Asia
Pakistan,2020,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2019,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2018,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2017,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",PAK,14.22,,,0,South Asia
Pakistan,2016,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2015,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2014,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",PAK,9.75,,,0,South Asia
Pakistan,2013,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2012,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2011,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",PAK,4.81,,,0,South Asia
Pakistan,2024,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2023,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2022,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2021,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",PAK,15.31,,,0,South Asia
Pakistan,2020,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2019,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2018,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2017,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",PAK,15.92,,,0,South Asia
Pakistan,2016,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2015,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2014,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",PAK,10.03,,,0,South Asia
Pakistan,2013,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2012,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2011,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",PAK,3.75,,,0,South Asia
Pakistan,2024,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2023,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2022,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2021,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",PAK,23.21,,,0,South Asia
Pakistan,2020,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2019,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2018,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2017,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",PAK,26,,,0,South Asia
Pakistan,2016,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2015,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2014,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",PAK,15.21,,,0,South Asia
Pakistan,2013,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2012,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2011,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",PAK,13.94,,,0,South Asia
Pakistan,2024,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2023,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2022,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2021,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",PAK,35.3,,,0,South Asia
Pakistan,2020,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2019,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2018,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2017,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",PAK,34.03,,,0,South Asia
Pakistan,2016,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2015,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2014,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",PAK,25.19,,,0,South Asia
Pakistan,2013,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2012,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",PAK,..,,,0,South Asia
Pakistan,2011,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",PAK,24.46,,,0,South Asia
Pakistan,2024,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",PAK,..,,,0,South Asia
Pakistan,2023,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",PAK,..,,,0,South Asia
Pakistan,2022,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",PAK,..,,,0,South Asia
Pakistan,2021,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",PAK,18.1,,,0,South Asia
Pakistan,2020,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",PAK,..,,,0,South Asia
Pakistan,2019,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",PAK,..,,,0,South Asia
Pakistan,2018,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",PAK,..,,,0,South Asia
Pakistan,2017,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",PAK,14.89,,,0,South Asia
Pakistan,2016,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",PAK,..,,,0,South Asia
Pakistan,2015,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",PAK,..,,,0,South Asia
Pakistan,2014,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",PAK,13.2,,,0,South Asia
Pakistan,2013,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",PAK,..,,,0,South Asia
Pakistan,2012,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",PAK,..,,,0,South Asia
Pakistan,2011,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",PAK,7.95,,,0,South Asia
Pakistan,2022,"Account, female (% age 15+)",PAK,..,,,0,South Asia
Pakistan,2021,"Account, female (% age 15+)",PAK,13.48,,,0,South Asia
Pakistan,2017,"Account, female (% age 15+)",PAK,7.03,,,0,South Asia
Pakistan,2014,"Account, female (% age 15+)",PAK,4.84,,,0,South Asia
Pakistan,2011,"Account, female (% age 15+)",PAK,2.95,,,0,South Asia
Pakistan,2022,"Account, male (% age 15+)",PAK,..,,,0,South Asia
Pakistan,2021,"Account, male (% age 15+)",PAK,28.18,,,0,South Asia
Pakistan,2017,"Account, male (% age 15+)",PAK,34.61,,,0,South Asia
Pakistan,2014,"Account, male (% age 15+)",PAK,20.97,,,0,South Asia
Pakistan,2011,"Account, male (% age 15+)",PAK,17.28,,,0,South Asia
Pakistan,2022,"Account, rural (% age 15+)",PAK,..,,,0,South Asia
Pakistan,2021,"Account, rural (% age 15+)",PAK,15.56,,,0,South Asia
Pakistan,2017,"Account, rural (% age 15+)",PAK,..,,,0,South Asia
Pakistan,2014,"Account, rural (% age 15+)",PAK,..,,,0,South Asia
Pakistan,2011,"Account, rural (% age 15+)",PAK,..,,,0,South Asia
Pakistan,2022,"Account, urban (% age 15+)",PAK,..,,,0,South Asia
Pakistan,2021,"Account, urban (% age 15+)",PAK,24.51,,,0,South Asia
Pakistan,2017,"Account, urban (% age 15+)",PAK,..,,,0,South Asia
Pakistan,2014,"Account, urban (% age 15+)",PAK,..,,,0,South Asia
Pakistan,2011,"Account, urban (% age 15+)",PAK,..,,,0,South Asia
Pakistan,2024,Current account balance (% of GDP),PAK,..,,,0,South Asia
Pakistan,2023,Current account balance (% of GDP),PAK,-0.244214768763813,,,0,South Asia
Pakistan,2022,Current account balance (% of GDP),PAK,-3.25858181478804,,,0,South Asia
Pakistan,2021,Current account balance (% of GDP),PAK,-3.52439577565177,,,0,South Asia
Pakistan,2020,Current account balance (% of GDP),PAK,-0.216650637871501,,,0,South Asia
Pakistan,2019,Current account balance (% of GDP),PAK,-2.66677325730292,,,0,South Asia
Pakistan,2018,Current account balance (% of GDP),PAK,-5.29556175645778,,,0,South Asia
Pakistan,2017,Current account balance (% of GDP),PAK,-4.76985760466006,,,0,South Asia
Pakistan,2016,Current account balance (% of GDP),PAK,-2.29279660651385,,,0,South Asia
Pakistan,2015,Current account balance (% of GDP),PAK,-0.934446742353906,,,0,South Asia
Pakistan,2014,Current account balance (% of GDP),PAK,-1.34787339235798,,,0,South Asia
Pakistan,2013,Current account balance (% of GDP),PAK,-1.70727876868057,,,0,South Asia
Pakistan,2012,Current account balance (% of GDP),PAK,-0.936399348037174,,,0,South Asia
Pakistan,2011,Current account balance (% of GDP),PAK,-0.957124213324854,,,0,South Asia
Pakistan,2024,"Current account balance (BoP, current US$)",PAK,803956957.243333,,,0,South Asia
Pakistan,2023,"Current account balance (BoP, current US$)",PAK,-825231745.482939,,,0,South Asia
Pakistan,2022,"Current account balance (BoP, current US$)",PAK,-12216107000,,,0,South Asia
Pakistan,2021,"Current account balance (BoP, current US$)",PAK,-12283106000,,,0,South Asia
Pakistan,2020,"Current account balance (BoP, current US$)",PAK,-650874000.000002,,,0,South Asia
Pakistan,2019,"Current account balance (BoP, current US$)",PAK,-8557928000,,,0,South Asia
